token,community,best_cluster_match_fraction
冒险,791,1.0
冗长,792,0.5
写,346,1.0
写作,346,1.0
写字台,347,1.0
写字楼,278,1.0
写照,793,1.0
军事,766,0.5
军人,766,1.0
军官,766,1.0
军舰,664,1.0
军队,766,1.0
农业,580,1.0
农产品,580,0.5
农作物,580,1.0
农历,264,1.0
农场,794,1.0
农村,345,0.5
农民,445,1.0
农民工,125,1.0
冠军,215,1.0
冤,144,1.0
冤枉,144,0.75
冬天,795,1.0
冬季,795,1.0
冰,796,1.0
冰山,796,1.0
冰棍儿,79,1.0
冰箱,797,1.0
冰雪,796,1.0
冲,798,1.0
冲击,799,0.75
冲刺,640,0.75
冲动,333,1.0
冲撞,800,1.0
冲洗,801,1.0
冲浪,802,1.0
冲突,362,1.0
决不,229,0.25
决定,121,0.0
决心,121,0.0
决策,803,1.0
决议,804,1.0
决赛,215,1.0
况且,179,0.5
冷,805,1.0
冷冻,616,0.75
冷战,806,1.0
冷气,807,0.0
冷水,106,0.75
冷淡,141,0.0
冷漠,197,0.5
冷笑,15,1.0
冷落,808,1.0
冷酷,197,0.75
冷酷无情,197,0.5
冷门,809,1.0
冷静,468,0.5
冻,106,0.75
冻结,810,1.0
净,811,0.5
净化,812,1.0
凄凉,160,1.0
准,813,0.75
准则,814,1.0
准备,815,0.75
准时,816,1.0
准确,817,1.0
准许,149,1.0
凉,805,1.0
凉快,133,0.5
凉水,106,0.75
凉爽,133,0.5
凉鞋,111,1.0
凌晨,24,1.0
减,813,1.0
减免,710,0.25
减压,818,1.0
减少,819,1.0
减弱,819,1.0
减肥,610,1.0
减轻,819,1.0
减速,641,1.0
凑,820,1.0
凑合,820,1.0
凑巧,668,0.75
凝固,821,1.0
凝聚,822,1.0
几,1,1.0
几乎,34,0.5
几率,823,1.0
凡,824,1.0
凡是,43,0.25
凤凰,825,1.0
凭,592,0.75
凭借,592,1.0
凭着,592,0.75
凭证,604,1.0
凯歌,826,1.0
凳子,347,1.0
凶,827,1.0
凶恶,197,1.0
凶手,452,1.0
凶残,197,1.0
凶狠,197,0.75
凶猛,827,1.0
凸,828,1.0
凸显,829,1.0
凹,828,1.0
出,830,1.0
出丑,232,1.0
出事,371,0.75
出于,831,1.0
出人意料,832,1.0
出任,85,1.0
出众,509,1.0
出入,833,1.0
出具,348,0.75
出动,834,0.25
出卖,350,1.0
出厂,497,1.0
出去,87,1.0
出发,719,1.0
出发点,835,1.0
出口,836,0.75
出口成章,837,1.0
出台,632,0.5
出名,313,1.0
出售,350,1.0
出国,838,0.5
出土,742,0.25
出场,91,1.0
出境,718,1.0
出头,83,1.0
出局,839,0.25
出山,129,0.75
出差,838,0.75
出席,316,1.0
出息,449,0.25
出手,840,1.0
出来,87,1.0
出毛病,841,1.0
出汗,189,0.75
出洋相,232,1.0
出游,503,0.5
出演,99,1.0
出版,842,0.75
出版社,842,1.0
出现,829,0.75
出生,469,1.0
出示,348,1.0
出租,843,1.0
出租车,338,0.25
出自,831,1.0
出色,509,1.0
出血,263,1.0
出行,336,0.0
出访,384,1.0
出资,844,0.25
出走,607,1.0
出路,845,0.25
出身,469,1.0
出道,846,1.0
出门,101,1.0
出院,247,1.0
出难题,232,1.0
出面,840,0.75
出风头,232,1.0
函授,847,0.0
凿,848,1.0
刀,849,1.0
刁难,850,1.0
分,851,1.0
分为,573,0.5
分享,751,1.0
分别,593,1.0
分割,852,1.0
分化,853,0.75
分外,155,1.0
分寸,854,1.0
分工,855,1.0
分布,856,1.0
分开,852,1.0
分成,851,0.75
分手,857,0.25
分担,858,0.75
分支,859,0.25
分散,856,1.0
分数,579,1.0
分明,860,1.0
分析,537,0.75
分歧,362,1.0
分泌,431,0.25
分离,852,1.0
分类,861,1.0
分红,862,1.0
分组,863,1.0
分裂,852,0.5
分解,864,0.75
分赃,865,1.0
分辨,866,1.0
分配,862,1.0
分量,867,1.0
分钟,10,1.0
切,868,0.5
切割,868,1.0
切实,869,0.5
切断,870,0.75
切身,559,0.5
切除,431,1.0
刊物,842,1.0
刊登,842,0.75
刑法,871,0.25
划,872,0.75
划分,873,0.75
划时代,312,0.75
划算,602,1.0
划船,802,0.75
列,874,1.0
列为,573,1.0
列举,463,1.0
列入,573,0.5
列车,338,0.0
则,142,0.5
刚,875,1.0
刚刚,875,1.0
刚好,668,1.0
刚才,875,0.75
刚毅,213,1.0
创,876,0.5
创业,877,1.0
创伤,878,0.0
创作,210,0.75
创办,294,0.5
创始人,299,0.25
创建,629,1.0
创意,877,0.25
创新,877,0.5
创立,632,0.5
创造,879,1.0
初,880,0.75
初一,880,0.75
初中,92,0.75
初期,262,1.0
初次,881,1.0
初步,882,1.0
初等,266,1.0
初级,267,1.0
初衷,835,0.75
删,883,1.0
删除,884,0.75
判,112,1.0
判决,112,1.0
判处,112,1.0
判定,866,1.0
判断,537,1.0
刨,848,0.75
利,885,1.0
利害,886,0.75
利息,626,0.75
利润,221,1.0
利率,887,0.5
利用,584,0.75
利益,888,1.0
利索,889,1.0
别,162,1.0
别人,430,0.75
别具匠心,890,1.0
别墅,278,1.0
别扭,160,0.75
别的,891,1.0
别致,512,0.25
别说,179,0.25
刮,848,0.5
刮风,133,0.5
到,892,1.0
到位,893,0.25
到处,894,0.75
到头来,356,0.75
到底,180,1.0
到期,895,0.5
到来,279,1.0
到达,208,1.0
制,896,1.0
制作,896,0.25
制品,897,1.0
制定,632,0.25
制度,560,1.0
制成,896,1.0
制服,111,1.0
制止,708,0.5
制约,898,0.75
制裁,899,1.0
制订,632,0.25
制造,900,0.25
刷,901,1.0
刷子,849,1.0
刷新,876,0.5
刷牙,902,0.5
券,647,1.0
刹车,641,1.0
刺,903,1.0
刺激,799,0.0
刺绣,250,0.5
刺耳,69,1.0
刺骨,807,1.0
刻,904,1.0
刻意,905,1.0
刻舟求剑,906,0.75
刻苦,170,0.5
剂,711,0.75
剃,848,0.0
削,848,1.0
削弱,819,1.0
前,325,0.5
前不久,90,1.0
前仰后合,15,1.0
前任,85,1.0
前台,907,1.0
前后,325,1.0
前夕,325,0.75
前天,24,1.0
前头,908,0.0
前年,461,0.5
前往,208,1.0
前所未有,311,1.0
前提,909,0.75
前方,910,1.0
前无古人,311,1.0
前景,911,1.0
前期,262,0.75
前来,208,1.0
前沿,912,1.0
前线,578,0.5
前者,913,1.0
前赴后继,914,1.0
前辈,684,1.0
前边,42,1.0
前进,915,0.0
前途,911,0.75
前面,42,1.0
剑,916,1.0
剔除,884,0.75
剥,848,0.5
剥削,202,0.75
剥夺,233,0.5
剧,99,1.0
剧团,414,1.0
剧场,414,0.75
剧情,99,1.0
剧本,99,1.0
剧烈,917,0.0
剧目,414,1.0
剧组,99,1.0
剧院,414,0.25
剩,768,1.0
剩下,768,1.0
剩余,768,1.0
剪,848,0.75
剪刀,849,1.0
剪子,849,1.0
副,918,1.0
副作用,919,0.0
割,848,0.75
劈,920,1.0
力,432,0.75
力不从心,921,1.0
力争,361,1.0
力度,922,0.25
力所能及,923,1.0
力气,432,0.75
力求,361,1.0
力量,432,0.75
劝,674,1.0
劝告,674,1.0
劝说,674,1.0
劝阻,674,1.0
办,294,1.0
办不到,171,0.5
办事,924,1.0
办事处,925,1.0
办公,926,0.5
办公室,927,0.25
办学,928,1.0
办法,929,0.75
办理,930,0.5
功,931,1.0
功力,932,0.25
功劳,931,1.0
功夫,122,1.0
功底,932,0.25
功效,933,0.5
功率,934,0.75
功能,935,0.75
功臣,931,1.0
功课,113,0.75
加,936,1.0
加上,937,0.25
加以,138,0.5
加入,938,1.0
加剧,819,1.0
加工,897,1.0
加强,508,1.0
加快,508,1.0
加油,939,0.75
加油站,203,1.0
加深,508,1.0
加热,106,1.0
加班,669,1.0
加盟,940,1.0
加紧,361,0.25
加速,941,0.75
加重,819,1.0
务实,942,0.5
务必,159,1.0
劣势,511,1.0
劣质,513,1.0
动,943,1.0
动不动,25,1.0
动人,944,0.75
动作,945,1.0
动力,946,1.0
动向,947,1.0
动听,210,0.75
动员,948,0.75
动工,629,0.0
动弹,488,0.75
动态,949,1.0
动感,950,0.25
动手,127,1.0
动摇,951,1.0
动机,835,0.5
动物,477,1.0
动物园,952,1.0
动用,584,0.75
动画,99,1.0
动画片,99,1.0
动脉,431,1.0
动荡,917,0.5
动身,208,1.0
动静,953,1.0
助威,939,0.75
助手,954,1.0
助理,291,0.75
努力,361,1.0
劫,955,1.0
劫持,452,1.0
励志,956,0.75
劲头,957,1.0
劳务,958,1.0
劳动,433,1.0
劳动力,433,1.0
劳累,223,0.75
势不可当,959,1.0
势力,297,0.75
势头,680,0.75
势必,516,1.0
勇于,960,1.0
勇往直前,170,0.5
勇敢,213,0.75
勇气,957,1.0
勉强,820,1.0
勋章,961,0.75
勒,773,1.0
勘探,962,1.0
募捐,322,1.0
勤劳,170,0.5
勤奋,170,0.5
勤工俭学,928,1.0
勤快,296,0.0
勺,106,0.75
勾,963,0.5
勾画,463,1.0
勾结,964,0.25
勿,162,1.0
包,714,0.75
包含,965,0.5
包围,606,0.5
包子,79,1.0
包容,566,0.75
包扎,878,0.75
包括,158,0.0
包袱,966,0.25
包装,967,1.0
包裹,968,1.0
匆匆,126,0.25
匆忙,126,0.25
化,969,1.0
化妆,902,0.75
化石,970,1.0
化纤,230,0.75
化肥,580,1.0
化解,971,0.0
化身,481,1.0
化险为夷,972,1.0
化验,973,0.75
北,222,1.0
北京,974,1.0
北方,225,1.0
北极,448,0.25
北边,42,1.0
北部,222,1.0
匹,975,0.75
匹配,976,1.0
区,977,0.0
区分,866,1.0
区别,866,1.0
区域,31,1.0
医务,247,0.5
医学,247,0.5
医生,247,1.0
医疗,978,0.25
医药,268,0.5
医院,247,1.0
匿名,979,1.0
十,1,1.0
十分,155,1.0
十字路口,980,1.0
十足,981,0.5
千,73,1.0
千万,73,1.0
千克,412,1.0
千军万马,982,1.0
千变万化,161,1.0
千家万户,724,1.0
千方百计,361,1.0
千钧一发,759,0.75
升,86,1.0
升值,446,1.0
升学,92,1.0
升温,86,0.75
升级,983,0.25
升高,86,0.75
午睡,24,0.75
午餐,269,0.0
午饭,24,1.0
半,16,1.0
半信半疑,984,0.25
半决赛,215,1.0
半场,985,1.0
半夜,24,1.0
半天,10,1.0
半岛,986,0.5
半数,8,0.75
半真半假,546,0.0
半路,61,0.0
半边天,987,1.0
半途而废,988,1.0
华丽,512,0.5
华人,989,1.0
华侨,989,1.0
华裔,989,1.0
华语,260,0.75
协会,517,1.0
协作,752,0.0
协助,990,1.0
协同,991,1.0
协商,399,1.0
协定,992,1.0
协议,992,1.0
协议书,992,1.0
协调,991,1.0
卑鄙,197,1.0
卓越,509,1.0
单,993,1.0
单一,36,1.0
单位,994,1.0
单元,995,1.0
单打,215,1.0
单方面,996,1.0
单独,997,0.5
单纯,998,0.5
单薄,999,0.0
单调,792,1.0
单身,107,1.0
单边,1000,1.0
卖,350,1.0
卖弄,1001,0.75
南,222,1.0
南北,222,1.0
南方,225,1.0
南极,448,0.25
南瓜,1002,1.0
南边,42,1.0
南部,222,1.0
博士,1003,1.0
博客,1004,1.0
博物馆,1005,1.0
博览会,316,1.0
占,442,0.75
占卜,1006,1.0
占据,600,1.0
占有,600,0.75
占用,1007,1.0
占领,600,1.0
卡,17,0.75
卡子,1008,0.5
卡片,622,0.25
卡车,338,1.0
卡通,1009,1.0
卤味,79,1.0
卧,488,1.0
卧室,347,0.75
卧铺,338,0.0
卫星,1010,1.0
卫生,978,1.0
卫生间,347,0.75
卫视,1011,1.0
印,1012,1.0
印刷,1013,1.0
印刷术,1014,1.0
印章,604,1.0
印证,563,1.0
印象,559,0.25
危及,1015,1.0
危害,1015,0.75
危急,1016,1.0
危机,198,0.5
危险,791,0.75
即,1017,1.0
即使,43,0.75
即便,43,0.75
即可,1017,1.0
即将,875,0.75
却,142,1.0
却是,603,1.0
卵,1018,0.0
卷,787,0.75
卷入,1019,0.75
卷子,579,1.0
卸,1020,0.0
厂,497,1.0
厂商,497,1.0
厂家,497,1.0
厂长,291,1.0
厄运,1021,0.5
厅,927,1.0
历史,1022,1.0
历届,1023,1.0
历时,285,1.0
历来,21,1.0
历程,1024,0.75
历经,1024,0.75
厉害,827,0.75
压,1025,0.5
压倒,1026,0.25
压制,98,1.0
压力,98,1.0
压抑,1027,0.25
压缩,819,0.25
压迫,297,0.5
厌倦,792,0.0
厌烦,160,1.0
厕所,347,0.75
厘米,412,0.75
厚,1028,1.0
厚度,564,1.0
厚道,213,1.0
原,1029,1.0
原先,467,0.75
原则,300,0.5
原创,1030,0.5
原告,112,1.0
原因,1031,1.0
原地,1032,1.0
原型,1033,1.0
原始,1034,1.0
原料,897,1.0
原有,529,1.0
原本,1035,0.75
原材料,897,1.0
原来,467,0.75
原汁原味,1036,0.0
原理,744,1.0
原装,653,0.75
原谅,566,1.0
厨师,269,0.0
厨房,347,0.75
去,87,1.0
去世,1037,0.25
去向,947,1.0
去处,1038,1.0
去年,461,0.5
去掉,884,0.75
去除,884,0.75
县,343,1.0
参与,938,1.0
参军,1039,1.0
参加,938,1.0
参展,418,0.75
参照,590,1.0
参考,1040,1.0
参见,1041,1.0
参观,519,1.0
参谋,766,0.5
参赛,215,1.0
又,142,0.0
叉,963,0.75
叉子,849,1.0
及,484,1.0
及其,484,1.0
及早,869,1.0
及时,869,0.5
及格,756,1.0
友人,344,1.0
友善,213,1.0
友好,76,1.0
友情,394,1.0
友谊,76,1.0
双,1042,1.0
双向,1043,1.0
双手,532,1.0
双打,215,1.0
双方,1044,1.0
双胞胎,1045,1.0
双赢,379,1.0
双边,836,0.25
双重,1042,1.0
反,1046,1.0
反倒,142,0.5
反击,1047,1.0
反响,755,0.0
反复,1048,0.75
反对,1049,1.0
反差,657,1.0
反常,1050,0.75
反应,1051,1.0
反弹,86,1.0
反思,1052,0.25
反感,160,1.0
反抗,297,0.5
反映,563,1.0
反正,179,0.75
反省,1053,0.25
反而,142,0.5
反过来,1054,0.75
反问,850,1.0
反面,599,1.0
反馈,1051,1.0
反驳,850,1.0
发,1055,1.0
发作,263,1.0
发光,415,0.5
发出,574,0.75
发动,948,0.75
发型,111,1.0
发射,1010,1.0
发展,765,0.75
发布,741,0.5
发布会,316,1.0
发怒,1056,1.0
发愁,55,1.0
发愣,15,1.0
发愤图强,170,0.5
发扬,526,0.75
发扬光大,526,0.75
发抖,15,1.0
发挥,581,0.75
发掘,1057,0.5
发放,930,0.75
发明,1014,1.0
发泄,651,0.5
发源地,1058,0.5
发火,1056,1.0
发炎,263,0.75
发烧,189,0.75
发热,189,0.75
发现,1059,1.0
发生,411,0.5
发电,1060,1.0
发电机,934,0.5
发病,263,1.0
发票,604,1.0
发育,1061,0.75
发脾气,392,1.0
发行,647,1.0
发表,1062,0.75
发觉,1059,1.0
发言,1062,1.0
发言人,1063,1.0
发誓,121,0.75
发财,38,1.0
发起,1064,1.0
发起人,1064,1.0
发达,763,0.25
发送,530,1.0
发酵,1065,1.0
叔叔,29,1.0
取,1066,0.0
取代,479,1.0
取决于,831,0.0
取得,1067,1.0
取暖,589,1.0
取款,17,0.75
取款机,17,0.75
取消,261,1.0
取笑,850,1.0
取经,1068,1.0
取缔,1069,1.0
取而代之,479,1.0
取胜,1070,1.0
受,1071,1.0
受不了,23,0.5
受伤,240,1.0
受到,1071,1.0
受害,1072,0.75
受害人,1073,0.75
受惊,1074,1.0
受灾,1075,1.0
受理,97,0.75
受益,413,1.0
受苦,1076,1.0
受贿,178,1.0
受过,1071,1.0
受骗,96,1.0
变,1077,0.75
变为,1077,1.0
变动,630,0.5
变化,630,0.25
变幻莫测,161,1.0
变异,1078,1.0
变形,1079,0.5
变成,1077,1.0
变换,1080,1.0
变更,630,1.0
变质,1081,0.5
变迁,630,0.25
变革,1082,0.5
叙述,463,1.0
叛逆,335,1.0
叠,275,0.75
口,18,0.75
口令,1083,1.0
口号,1084,0.5
口吃,1085,1.0
口味,79,1.0
口哨,69,1.0
口头,1086,1.0
口子,1087,1.0
口径,1088,1.0
口感,79,1.0
口才,694,0.75
口气,1089,0.75
口水,1090,1.0
口碑,447,1.0
口罩,111,1.0
口腔,1091,0.5
口袋,714,0.75
口试,579,1.0
口语,260,1.0
口音,260,1.0
口香糖,1092,1.0
古,1093,1.0
古人,1094,0.5
古今中外,1094,0.5
古代,1094,0.25
古典,1093,0.5
古怪,151,0.75
古朴,512,0.25
古老,1093,1.0
古董,1005,1.0
古迹,1095,0.0
句,19,1.0
句子,1096,1.0
另,1097,0.75
另一方面,59,1.0
另外,59,1.0
只,457,1.0
只不过,179,1.0
只好,168,1.0
只得,168,1.0
只是,603,1.0
只有,457,1.0
只管,25,0.0
只能,1098,0.5
只要,43,1.0
只见,1099,0.25
只顾,25,0.0
叫,478,0.75
叫作,573,1.0
叫好,939,0.75
叫板,1100,1.0
召开,316,0.75
召集,120,0.75
叮嘱,674,1.0
可,1098,0.5
可不是,603,1.0
可乐,79,0.0
可乘之机,337,0.75
可以,1098,1.0
可信,620,0.5
可口,79,1.0
可怕,197,1.0
可怜,144,0.75
可恶,197,1.0
可悲,197,1.0
可惜,179,1.0
可想而知,1101,0.75
可是,179,1.0
可歌可泣,944,0.75
可爱,213,0.75
可疑,1102,1.0
可笑,197,1.0
可耻,197,1.0
可能,1098,0.25
可行,1103,1.0
可见,1104,0.5
可观,1105,1.0
可谓,1106,0.5
可贵,1107,0.0
可靠,817,0.5
台,1108,1.0
台上,518,1.0
台灯,347,1.0
台球,317,1.0
台阶,1109,1.0
台风,1075,1.0
史无前例,311,1.0
右,1110,1.0
右边,42,1.0
叶子,1111,1.0
号,734,1.0
号召,646,0.75
号码,1112,0.75
号称,1113,1.0
司令,766,0.75
司机,338,0.0
司法,112,1.0
司空见惯,1114,0.75
司长,291,1.0
叹气,160,0.75
叼,920,1.0
吃,79,1.0
吃不上,349,0.0
吃亏,96,0.25
吃力,921,1.0
吃喝玩乐,1115,0.75
吃惊,160,1.0
吃苦,1076,0.5
吃饭,269,0.25
各,1116,1.0
各个,1116,1.0
各位,1117,1.0
各地,1118,0.25
各奔前程,1119,1.0
各式各样,56,0.75
各种,56,1.0
各自,1116,0.5
合,1120,1.0
合乎,1103,0.25
合伙,368,0.75
合作,752,0.0
合作社,381,0.5
合同,992,1.0
合唱,210,1.0
合并,1121,1.0
合影,1122,0.25
合情合理,1103,0.5
合成,864,1.0
合格,1123,1.0
合法,594,0.75
合理,1103,1.0
合约,293,1.0
合计,12,1.0
合资,844,0.5
合适,1103,1.0
吉他,210,1.0
吉利,1124,1.0
吉普,1125,1.0
吉祥,1126,1.0
吉祥物,1126,1.0
吊,1008,1.0
吊销,1127,0.5
同,192,1.0
同一,1097,1.0
同事,344,1.0
同人,1128,1.0
同伙,452,0.0
同伴,344,1.0
同学,29,1.0
同年,461,1.0
同志,39,1.0
同情,165,0.5
同意,1049,1.0
同感,165,0.75
同时,59,0.25
同期,1129,0.25
同样,142,0.75
同步,1130,1.0
同盟,753,1.0
同等,1131,1.0
同类,1132,1.0
同胞,989,1.0
同舟共济,752,0.0
同行,1132,1.0
名,548,1.0
名义,1133,1.0
名人,667,1.0
名利,1134,0.5
名副其实,313,1.0
名单,720,0.75
名声,447,1.0
名字,478,1.0
名气,447,1.0
名片,622,0.0
名称,478,0.75
名胜,1135,0.5
名著,209,1.0
名言,19,1.0
名誉,447,1.0
名贵,649,0.0
名额,717,0.75
后,325,0.0
后人,217,1.0
后代,217,1.0
后勤,766,0.5
后台,907,1.0
后备,671,1.0
后备箱,1136,0.0
后天,1137,1.0
后头,910,1.0
后年,1138,1.0
后悔,160,1.0
后期,262,0.75
后来,470,0.0
后果,919,0.5
后盾,1139,0.75
后续,460,1.0
后者,913,1.0
后裔,217,1.0
后边,42,1.0
后退,1140,1.0
后遗症,919,0.75
后面,42,1.0
后顾之忧,1141,0.25
吐,1142,0.75
向,778,0.5
向上,1143,1.0
向前,915,1.0
向导,954,1.0
向往,1144,1.0
向来,21,1.0
向着,915,1.0
吓,1142,1.0
吓人,151,0.25
吓唬,535,0.5
吗,180,1.0
君子,1145,1.0
吞,1142,0.0
否决,1146,0.0
否则,516,1.0
否定,1147,0.75
否认,483,0.5
吧,186,1.0
吨,412,1.0
吩咐,674,1.0
含,965,0.75
含义,784,0.75
含有,965,1.0
含糊,546,1.0
含蓄,213,1.0
含量,1148,1.0
听,1149,0.75
听从,1150,1.0
听众,1151,1.0
听写,346,1.0
听到,69,0.5
听力,579,0.5
听取,519,0.25
听见,69,0.75
听讲,113,1.0
听话,335,0.75
听说,1152,0.75
启事,1153,0.75
启动,1154,0.5
启发,1155,1.0
启示,1155,1.0
启蒙,681,1.0
启迪,1155,1.0
吵,392,1.0
吵嘴,392,1.0
吵架,392,1.0
吸,1156,1.0
吸取,1157,0.75
吸引,1158,1.0
吸收,1157,1.0
吸毒,108,1.0
吸烟,108,1.0
吸管,1159,1.0
吸纳,1157,0.25
吹,1160,1.0
吹捧,850,1.0
吹牛,392,0.75
吻,1161,1.0
吻合,58,0.25
吼,1162,0.25
呀,186,1.0
呆,488,1.0
呈现,829,1.0
告,1163,1.0
告别,591,1.0
告状,1164,1.0
告知,674,0.75
告示,1153,1.0
告诉,674,0.75
告诫,674,1.0
告辞,542,0.5
呐喊,939,0.75
呕吐,189,0.75
员,1165,0.5
员工,434,1.0
呛,1142,1.0
呜咽,69,0.25
呢,180,1.0
周,1166,1.0
周到,472,1.0
周围,1167,1.0
周密,472,1.0
周年,1037,0.75
周旋,363,0.5
周期,1168,1.0
周末,264,1.0
周边,1167,1.0
味儿,1036,1.0
味精,1169,0.5
味道,1036,1.0
呵护,544,0.25
呼吁,646,0.75
呼吸,1170,0.75
呼唤,1162,0.75
呼声,1171,0.25
呼应,1172,1.0
呼救,1016,1.0
呼风唤雨,1173,1.0
命,1174,1.0
命令,1083,1.0
命名,478,0.75
命运,1021,0.5
命题,579,0.75
和,484,1.0
和尚,570,1.0
和平,1175,0.5
和平共处,1176,1.0
和气,1177,1.0
和睦,1175,1.0
和蔼,213,1.0
和解,1176,1.0
和谐,1175,1.0
咖啡,79,0.5
咧嘴,15,1.0
咨询,1178,1.0
咬,920,1.0
咱,186,0.5
咱们,186,0.5
咳,189,0.75
咳嗽,263,0.5
咸,1036,0.75
咽,1142,0.0
咽喉,1179,0.75
哀求,674,1.0
品,1180,1.0
品位,1181,0.25
品尝,269,0.0
品德,435,0.5
品牌,1182,0.75
品种,408,1.0
品行,435,1.0
品质,435,0.0
哄,1183,1.0
哄堂大笑,91,0.0
哆嗦,15,1.0
哇,186,1.0
哈哈,186,1.0
响,69,1.0
响亮,69,1.0
响声,69,1.0
响应,1051,0.0
响起,69,1.0
哎,186,1.0
哎呀,186,1.0
哑,1184,1.0
哗变,607,0.75
哗然,755,0.25
哥,29,0.75
哥哥,29,1.0
哦,186,1.0
哪,180,1.0
哪些,180,1.0
哪儿,180,1.0
哪怕,179,0.5
哪里,180,1.0
哭,15,0.75
哭泣,160,1.0
哭笑不得,160,1.0
哲学,681,0.75
哺育,1185,0.75
哼,186,0.75
唉,186,1.0
唠叨,392,1.0
唤起,1158,1.0
售价,490,1.0
售票,1186,1.0
售货员,1187,1.0
唯,1188,1.0
唯一,323,1.0
唯独,1188,0.25
唱,210,1.0
唱歌,210,1.0
唱片,705,0.75
唾液,431,0.25
啃,920,1.0
商业,926,1.0
商人,1189,0.25
商务,926,1.0
商品,1190,0.5
商场,203,1.0
商城,203,0.75
商店,203,1.0
商标,201,1.0
商讨,399,0.5
商贩,1187,0.75
商贾,1187,0.75
商量,399,0.5
啊,186,1.0
啤酒,353,0.5
啦,186,1.0
啦啦队,1191,1.0
喂,1183,0.0
喂养,774,1.0
善,1192,0.75
善于,960,1.0
善意,566,0.0
善良,213,1.0
喇叭,1193,1.0
喉咙,532,1.0
喊,1162,1.0
喘,189,0.75
喘息,1194,0.5
喜事,364,1.0
喜出望外,832,1.0
喜剧,99,1.0
喜好,211,1.0
喜庆,264,0.5
喜怒哀乐,1195,1.0
喜悦,1196,0.75
喜欢,1144,1.0
喜洋洋,1197,1.0
喜爱,1144,1.0
喜糖,1198,0.75
喜酒,1199,0.75
喝,79,0.0
喝彩,939,0.75
喧哗,1200,1.0
喧闹,1200,1.0
喷,1201,1.0
喷泉,331,0.5
嗅觉,1202,1.0
嗓子,532,1.0
嗜好,211,0.75
嘉宾,1203,0.25
嘉年华,1204,1.0
嘛,186,1.0
嘱咐,674,1.0
嘲弄,850,1.0
嘲笑,850,1.0
嘴,532,1.0
嘴唇,532,1.0
嘴巴,532,1.0
嘿,186,1.0
器官,431,0.75
器材,1205,0.75
器械,1206,0.5
噪声,1207,0.75
噪音,1207,0.75
嚷,392,0.5
嚼,1036,0.5
囚犯,1208,1.0
四,1,1.0
四合院,278,1.0
四周,1167,1.0
四处,894,1.0
四季,795,1.0
四面八方,1209,0.75
回,1210,0.0
