community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
428,1,1.0,1.0,1.0
429,2,1.0,1.0,1.0
430,4,1.0,1.0,1.0
431,9,0.7636363636363637,0.7272727272727273,0.8888888888888888
432,31,0.32973603293725245,0.175,0.06451612903225806
433,16,0.33010477582846004,0.2962962962962963,0.125
434,29,0.635077276524645,0.5277777777777778,0.4482758620689655
435,3,0.3055555555555555,0.2222222222222222,0.0
436,1,1.0,1.0,1.0
437,1,1.0,1.0,1.0
438,34,0.8424951737451737,0.825,0.7941176470588235
439,4,0.525,0.2,0.25
440,1,1.0,1.0,1.0
441,4,0.55,0.2,0.25
442,16,0.6628267973856209,0.5,0.5625
443,4,0.5625,0.25,0.25
444,12,0.5312998405103668,0.36363636363636365,0.6666666666666666
445,15,0.48663949275362317,0.21739130434782608,0.0
446,8,0.7861111111111111,0.6666666666666666,0.875
447,8,0.7626262626262627,0.2727272727272727,0.375
448,4,1.0,1.0,1.0
449,9,0.6361111111111111,0.4666666666666667,0.6666666666666666
450,7,0.3111111111111111,0.1111111111111111,0.0
451,12,0.8492647058823529,0.6470588235294118,0.9166666666666666
452,10,0.9545454545454546,0.9090909090909091,1.0
453,7,0.59375,0.2857142857142857,0.2857142857142857
454,4,1.0,1.0,1.0
455,19,0.789520202020202,0.4444444444444444,0.5263157894736842
456,7,0.29586038961038963,0.25,0.0
457,11,0.435625,0.23333333333333334,0.09090909090909091
458,22,0.8293910256410256,0.7692307692307693,0.8181818181818182
459,5,0.1365047995482778,0.13043478260869565,0.0
460,4,0.5119047619047619,0.21428571428571427,0.5
461,1,1.0,1.0,1.0
462,13,0.7142857142857143,0.5,0.6153846153846154
463,20,0.7837349687349687,0.6818181818181818,0.75
464,10,0.3325757575757576,0.16666666666666666,0.1
465,9,0.6083333333333333,0.5,0.5555555555555556
466,10,0.6213389551624846,0.36363636363636365,0.4
467,5,1.0,1.0,1.0
468,5,0.73125,0.3,0.6
469,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
470,3,0.6875,0.5,0.6666666666666666
471,12,1.0,1.0,1.0
472,2,0.875,0.5,0.5
473,8,0.5344794094794095,0.09090909090909091,0.0
474,4,0.8666666666666667,0.6666666666666666,1.0
475,9,0.34090909090909094,0.3,0.0
476,7,0.6607142857142857,0.42857142857142855,0.14285714285714285
477,13,0.7855769230769231,0.45,0.38461538461538464
478,10,0.5385780885780886,0.3333333333333333,0.4
479,8,0.9375,0.875,0.75
480,15,0.406328320802005,0.3157894736842105,0.3333333333333333
481,14,0.6767857142857143,0.55,0.6428571428571429
482,8,0.5686274509803921,0.4444444444444444,1.0
483,2,0.7857142857142857,0.14285714285714285,1.0
484,3,1.0,1.0,1.0
485,9,0.5065359477124183,0.3333333333333333,0.4444444444444444
486,16,0.40625,0.375,0.125
487,4,0.575,0.3333333333333333,0.25
488,1,0.7619047619047619,0.047619047619047616,1.0
489,21,0.9199134199134199,0.9090909090909091,0.9523809523809523
490,4,0.39166666666666666,0.25,0.25
491,6,0.7574404761904762,0.625,0.8333333333333334
492,8,0.2544642857142857,0.125,0.25
493,4,0.9,0.8,1.0
494,20,0.925,0.9,0.9
495,32,0.9303977272727273,0.90625,0.90625
496,29,0.6852718360071302,0.5882352941176471,0.6206896551724138
497,8,0.22177033492822967,0.1,0.0
498,2,0.6555555555555556,0.2222222222222222,1.0
499,11,0.8901515151515151,0.8181818181818182,0.7272727272727273
500,2,1.0,1.0,1.0
501,1,1.0,1.0,1.0
502,9,1.0,1.0,1.0
503,8,0.59375,0.5,0.125
504,11,0.7158119658119658,0.5555555555555556,0.9090909090909091
