token,community,best_cluster_match_fraction
旷课,868,0.25
旺,284,1.0
旺季,237,0.25
旺盛,609,0.5
昂贵,130,0.5
昆虫,402,1.0
昌盛,609,0.5
明亮,243,1.0
明天,22,1.0
明媚,243,1.0
明年,74,0.0
明日,22,0.75
明明,132,1.0
明星,542,0.75
明显,215,0.25
明智,641,1.0
明朗,298,0.5
明白,48,0.25
明确,687,0.75
昏,914,0.5
昏迷,95,0.75
易拉罐,828,0.75
昔日,91,1.0
星座,589,0.5
星星,294,1.0
星期,678,1.0
星期天,22,1.0
星期日,22,1.0
映,1193,1.0
春天,237,0.25
春季,237,0.25
春节,237,1.0
昨天,22,0.75
是,127,1.0
是不是,132,1.0
是否,159,1.0
是非,691,0.25
昼夜,22,0.5
显,1194,1.0
显出,94,1.0
显得,140,1.0
显然,120,0.75
显现,94,1.0
显眼,163,1.0
显示,774,0.5
显示器,555,1.0
显而易见,833,1.0
显著,215,0.25
显赫,384,1.0
晃,572,1.0
晃荡,112,0.75
晋升,75,0.0
晒,1121,0.5
晒太阳,90,1.0
晓得,812,0.75
晕,95,0.25
晕倒,519,0.75
晕车,95,1.0
晚,22,1.0
晚上,22,1.0
晚会,280,1.0
晚安,503,0.75
晚年,46,0.75
晚报,1117,1.0
晚期,236,1.0
晚点,102,1.0
晚间,22,1.0
晚餐,69,1.0
晚饭,90,0.25
普及,757,0.25
普通,217,1.0
普通人,217,0.75
普通话,234,0.75
普遍,52,0.5
景,155,1.0
景区,829,0.75
景点,829,0.75
景色,829,0.75
景观,829,1.0
景象,731,0.75
晴,118,0.25
晴天,118,1.0
晴朗,118,1.0
晶莹,243,1.0
智力,467,1.0
智商,467,0.25
智慧,335,1.0
智能,338,0.5
暂,1030,1.0
暂停,235,1.0
暂时,248,0.75
暑假,237,1.0
暑期,237,1.0
暖,118,0.25
暖和,118,1.0
暖气,118,0.5
暖烘烘,118,0.75
暗,1195,0.5
暗中,532,0.75
暗地里,532,0.75
暗杀,387,1.0
暗示,774,0.75
暴利,1115,1.0
暴力,177,0.5
暴躁,189,0.5
暴雨,520,0.75
暴露,448,0.25
暴风雨,520,0.25
暴风骤雨,1196,0.0
曙光,561,1.0
曝光,594,0.25
曰,282,1.0
曲,185,1.0
曲折,783,1.0
曲线,1197,1.0
更,140,1.0
更加,140,1.0
更换,512,0.25
更改,512,1.0
更新,512,1.0
更是,120,0.75
更衣室,470,0.25
曾,13,1.0
曾经,91,1.0
替,663,1.0
替代,404,1.0
替换,404,1.0
替身,300,0.5
最,140,1.0
最佳,999,1.0
最初,91,1.0
最后,122,1.0
最好,999,0.5
最终,697,1.0
最近,984,0.75
月,74,1.0
月亮,294,1.0
月份,74,1.0
月初,74,1.0
月底,74,1.0
月球,773,1.0
月票,1198,1.0
月饼,69,1.0
有,359,1.0
有两下子,131,1.0
有事,493,0.25
有人,153,0.75
有关,605,0.25
有利,135,0.75
有利于,135,0.75
有力,1199,1.0
有助于,135,0.75
有口无心,398,0.25
有名,274,1.0
有声有色,126,1.0
有害,939,0.25
有幸,367,0.25
有序,1199,1.0
有待,41,0.5
有意,532,0.5
有意思,136,0.75
有所,152,1.0
有所不同,40,1.0
有效,1199,1.0
有效期,502,1.0
有时,153,1.0
有时候,153,1.0
有望,143,0.0
有朝一日,879,0.25
有机,337,0.5
有毒,939,1.0
有没有,159,1.0
有用,835,0.75
有的,456,0.0
有的放矢,1199,1.0
有的是,1200,1.0
有益,835,0.5
有着,359,1.0
有趣,136,1.0
有限,848,1.0
朋友,26,1.0
朋友们,503,1.0
服,1201,1.0
服从,583,0.5
服务,738,1.0
服务业,195,1.0
服务员,374,0.25
服务器,555,0.5
服用,240,0.5
服装,100,1.0
服饰,100,0.75
朗诵,185,1.0
朗读,479,0.0
望,879,1.0
望见,812,1.0
望远镜,773,0.5
朝,863,1.0
朝三暮四,706,0.5
朝代,236,0.0
朝夕相处,346,1.0
朝气蓬勃,609,0.25
朝着,863,1.0
期,1192,0.75
期中,1192,0.75
期待,879,1.0
期望,879,1.0
期末,89,1.0
期盼,879,1.0
期间,614,0.75
期限,502,1.0
朦胧,1202,0.25
木偶,185,1.0
木匠,303,0.0
木头,308,0.25
木材,480,0.5
木板,308,0.75
未,1030,0.75
未免,133,0.0
未必,120,0.75
未成年人,229,0.75
未来,709,0.25
未知数,41,0.75
未经,50,1.0
末,1058,1.0
末日,1187,0.25
本,875,1.0
本事,33,0.75
本人,558,1.0
本分,667,0.75
本土,226,1.0
本地,845,0.5
本子,308,0.75
本性,139,0.25
本意,264,1.0
本期,89,1.0
本来,132,1.0
本着,182,1.0
本科,81,0.75
本能,896,0.5
本色,990,0.0
本质,264,0.25
本身,621,0.75
本钱,507,0.25
本领,33,1.0
朱红,341,1.0
朴实,189,0.75
朴素,243,0.75
朵,202,1.0
机会,472,0.5
机关,765,0.0
机制,466,0.5
机动,209,1.0
机动车,329,1.0
机器,1039,0.25
机器人,1039,0.25
机场,102,1.0
机密,499,1.0
机智,189,1.0
机构,765,0.0
机械,411,0.75
机灵,189,0.75
机票,427,0.0
机舱,98,0.25
机遇,980,1.0
杀,387,1.0
杀害,387,1.0
杀手,545,0.0
杀毒,1203,1.0
杂,925,0.5
杂乱无章,31,1.0
杂交,480,1.0
杂志,181,0.75
杂技,185,1.0
权,1204,1.0
权利,1204,1.0
权力,1204,1.0
权威,1205,1.0
权益,673,0.25
权衡,1089,0.25
杆,1206,0.75
材料,700,0.0
村,306,0.0
村庄,193,0.0
杜绝,567,0.5
束,202,1.0
束缚,701,0.75
杠铃,418,0.5
条,416,1.0
条件,106,0.75
条例,515,0.75
条款,515,0.25
条约,762,0.5
来,77,1.0
来不及,119,0.25
来临,698,1.0
来信,492,1.0
来到,184,1.0
来历,403,0.0
来回,653,0.5
来宾,475,0.75
来年,584,0.5
来往,653,1.0
来得及,119,0.25
来源,482,0.25
来源于,332,1.0
来电,278,1.0
来自,332,1.0
来访,432,1.0
来龙去脉,670,0.5
杨树,838,1.0
杯,191,0.5
杯子,308,0.75
杰出,44,0.25
松,1012,1.0
松弛,1012,1.0
松树,838,1.0
松绑,1012,1.0
板,954,1.0
板块,197,1.0
极,140,1.0
极为,140,1.0
极其,140,1.0
极力,319,0.75
极度,140,1.0
极端,804,1.0
极限,1186,0.5
构建,276,0.75
构思,1089,0.0
构想,279,0.5
构成,357,1.0
构造,562,0.25
枕头,100,0.5
枚,202,1.0
果园,838,0.75
果实,838,1.0
果断,972,0.5
果树,838,0.75
果汁,69,1.0
果然,132,1.0
果真,120,0.5
果酱,69,1.0
枝,838,1.0
枢纽,1207,0.5
枣,69,1.0
枪,938,0.5
枪毙,387,1.0
枯燥,31,1.0
架,98,0.75
架势,277,1.0
架子,308,0.75
柏树,838,1.0
某,830,1.0
染,1208,0.25
柔和,243,1.0
柔软,243,1.0
柜台,178,0.5
柜子,308,0.75
查,1209,0.5
查出,1209,1.0
查处,211,1.0
查找,808,1.0
查明,1209,0.75
查看,544,0.0
查询,508,0.0
柱子,308,1.0
柳树,838,1.0
柿子,69,1.0
标,882,0.75
标准,515,1.0
标志,1210,1.0
标本,1211,1.0
标榜,573,0.25
标示,1210,1.0
标签,1210,0.75
标致,851,1.0
标语,874,1.0
标题,787,1.0
栋,249,0.75
栋梁,1161,0.75
栏,1212,0.0
栏杆,308,1.0
栏目,266,0.25
树,838,1.0
树叶,838,1.0
树木,838,1.0
树林,838,0.75
树枝,838,1.0
树梢,838,1.0
树立,526,0.25
树荫,838,1.0
校园,1213,1.0
校长,81,0.75
株,838,1.0
样,1214,1.0
样品,410,1.0
样子,277,1.0
样本,1211,0.5
核,1215,1.0
核实,960,0.25
核对,1020,0.0
核心,267,1.0
核桃,69,1.0
核武器,938,0.75
核电站,540,0.5
核能,487,0.5
根,202,1.0
根基,862,1.0
根据,488,1.0
根本,203,0.25
根治,567,0.5
根深蒂固,1106,1.0
根源,788,0.5
格,617,1.0
格外,140,1.0
格局,731,0.75
格式,623,0.5
格格不入,870,1.0
栽,838,0.75
栽培,480,1.0
桂花,69,1.0
桃,838,1.0
桃树,838,1.0
桃花,1216,0.75
框,1212,1.0
框架,1177,0.5
案件,101,1.0
桌子,308,0.75
桑拿,747,0.5
档,1140,1.0
档案,508,0.5
档次,1037,0.75
桥,937,0.75
桥梁,1207,0.75
桩,1206,1.0
桶,358,1.0
梅花,1216,0.75
梦,537,1.0
梦幻,537,1.0
梦想,537,0.25
梦见,812,1.0
梨,69,1.0
梯子,308,0.75
梳,744,0.0
梳子,100,0.5
梳理,671,1.0
检察,351,1.0
检查,960,0.25
检测,410,1.0
检讨,271,0.5
检验,410,1.0
棉,204,1.0
棉花,480,0.75
棋,114,0.75
棋子,114,0.0
棍,713,0.5
棍子,208,0.25
棒,442,1.0
棒球,281,1.0
棘手,213,0.75
森林,193,1.0
棱角,562,0.75
棵,838,1.0
棺材,308,0.75
椅子,308,0.75
植物,838,1.0
椰子,69,1.0
楷模,328,1.0
楼,308,1.0
楼上,37,1.0
楼下,37,1.0
楼房,308,0.5
楼梯,308,1.0
楼道,308,1.0
概况,796,1.0
概念,269,0.0
概括,275,1.0
概率,646,1.0
概论,1104,1.0
榜样,328,1.0
榨,1217,1.0
槐树,838,1.0
槽,933,0.75
模仿,417,1.0
模型,922,0.75
模式,466,0.25
模拟,1218,0.75
模样,277,1.0
模特儿,542,0.75
模糊,455,1.0
模范,328,1.0
横,412,0.75
横七竖八,519,0.0
横向,800,0.75
橘子,341,1.0
橙汁,69,1.0
橡皮,828,0.25
橡胶,1219,1.0
欠,1220,1.0
欠条,16,0.25
欠缺,164,1.0
次,686,1.0
次数,380,1.0
次日,22,1.0
欢乐,881,1.0
欢呼,1050,0.5
欢声笑语,533,0.75
欢快,881,0.25
欢聚,911,0.75
欢迎,475,0.5
欣喜,128,1.0
欣慰,128,1.0
欣欣向荣,609,0.75
欣赏,611,0.5
欲望,452,0.0
欺诈,85,0.0
欺负,158,0.75
欺骗,85,0.5
款式,100,1.0
款项,509,0.75
歇,1221,1.0
歉意,128,1.0
歌,185,1.0
歌剧,185,1.0
歌咏,185,1.0
歌唱,185,1.0
歌声,185,1.0
歌手,185,1.0
歌星,542,0.25
歌曲,185,1.0
歌舞,185,1.0
歌词,185,1.0
歌迷,866,1.0
歌颂,275,0.25
止,253,1.0
止咳,240,0.75
止步,659,0.75
止血,372,0.75
正,644,0.5
正义,238,0.75
正在,681,1.0
正好,644,0.5
正如,547,1.0
正宗,791,1.0
正常,850,0.5
正式,681,1.0
正当,850,0.5
正是,127,1.0
正版,564,1.0
正直,189,1.0
正确,641,1.0
正能量,737,1.0
正规,850,0.75
正视,271,0.5
正面,61,1.0
此,103,1.0
此事,322,1.0
此刻,14,1.0
此前,91,0.75
此后,122,1.0
此处,1222,1.0
此外,53,1.0
此时,14,1.0
此次,103,0.75
此致,1050,0.0
此起彼伏,60,0.75
步,1142,0.75
步伐,717,1.0
步入,574,0.5
步行,90,0.25
步骤,1223,0.0
武力,177,1.0
武器,938,1.0
武术,281,1.0
武装,177,0.25
歧视,158,0.25
歪,412,0.5
歪曲,599,0.25
歹徒,387,1.0
死,148,0.25
死亡,148,1.0
死心,734,0.5
死心塌地,30,1.0
歼灭,478,0.25
残,445,0.25
残忍,139,0.75
残留,501,1.0
残疾,445,0.75
残疾人,445,0.75
残缺,822,1.0
残酷,139,0.75
殴打,387,1.0
段,1192,0.5
段落,234,0.25
殷勤,366,0.25
殿堂,945,1.0
毁,942,0.25
毁坏,444,0.75
毁灭,524,0.25
毅力,507,1.0
毅然,3,1.0
母,991,1.0
母亲,26,1.0
母女,26,1.0
母子,26,0.0
母鸡,402,1.0
每,1224,1.0
每当,153,0.5
每逢,237,1.0
毒,439,0.25
毒品,477,0.25
比,142,1.0
比不上,142,0.75
比例,380,1.0
比分,759,1.0
比喻,852,0.25
比如,547,0.75
比如说,53,0.5
比方,547,0.75
比比皆是,951,1.0
比试,321,1.0
比赛,191,1.0
比起,142,0.75
比较,140,1.0
比重,380,1.0
毕业,81,0.75
毕业生,81,1.0
毕竟,132,1.0
毛,1041,0.75
毛巾,100,1.0
毛病,424,1.0
毛笔,224,1.0
毛衣,100,1.0
毫不,398,0.0
毫不犹豫,3,1.0
毫升,358,1.0
毫无,203,0.5
毫米,469,0.25
毯子,100,1.0
民主,238,0.5
民众,866,0.75
民俗,304,1.0
民办,81,0.75
民工,382,0.5
民意,918,1.0
民族,255,0.0
民歌,185,1.0
民用,183,0.75
民警,351,1.0
民间,1225,1.0
气,487,0.75
气体,330,0.25
气候,118,1.0
气势,990,0.25
气味,939,0.5
气息,990,0.25
气愤,128,1.0
气氛,1077,0.75
气泡,330,0.25
气派,990,0.25
气温,118,1.0
气球,433,1.0
气管,372,1.0
气象,929,0.75
气质,990,0.25
气馁,128,1.0
气魄,507,0.75
氛围,1077,0.75
氧,330,0.5
氧气,330,0.75
水,926,0.5
水产品,480,0.75
水准,1037,0.75
水分,330,1.0
水利,926,0.25
水域,760,1.0
水壶,100,1.0
水平,1037,0.75
水库,937,0.75
水手,539,1.0
水晶,858,1.0
水果,69,1.0
水槽,308,0.75
水泥,1126,0.75
水涨船高,170,0.75
水温,118,1.0
水源,926,1.0
水灵灵,219,0.5
水灾,520,1.0
水稻,480,0.75
水管,308,0.75
水落石出,1226,0.75
水货,728,1.0
水面,760,1.0
水龙头,926,0.75
永不,1132,0.5
永久,1132,1.0
永恒,1132,1.0
永远,1132,0.5
汁,69,1.0
求,889,0.5
求助,278,0.75
求医,223,1.0
求婚,669,1.0
求学,81,0.75
求救,443,1.0
求职,82,1.0
求证,316,0.0
汇,1227,1.0
汇合,645,1.0
汇报,345,0.0
汇款,16,1.0
汇率,383,0.75
汇聚,645,1.0
汇集,645,1.0
汉字,234,0.75
汉语,234,0.75
汗,827,1.0
汗水,827,1.0
江,937,1.0
池塘,838,0.75
池子,308,0.75
污染,939,0.5
污水,926,0.0
污秽,939,0.75
汤,69,1.0
汤圆,69,1.0
汪洋,1228,1.0
汹涌,735,0.5
汽水,69,1.0
汽油,487,0.5
汽车,329,1.0
沉,1229,0.25
沉思,10,0.25
沉浸,1077,0.25
沉淀,1164,0.25
沉甸甸,677,1.0
沉着,189,0.75
沉稳,189,0.75
沉迷,611,1.0
沉重,213,0.75
沉闷,31,1.0
沉默,10,0.75
沏,634,0.75
沐浴露,100,0.75
沙发,308,0.75
沙子,1126,0.75
沙滩,760,1.0
沙漠,193,1.0
沙龙,186,0.0
沟,937,0.75
沟通,336,1.0
没,119,0.25
没事儿,131,1.0
没什么,203,0.0
没关系,131,1.0
没准儿,132,1.0
没劲,131,1.0
没完没了,23,0.25
没想到,132,1.0
没意思,131,1.0
没收,211,1.0
没有,119,1.0
没法儿,119,0.25
没用,131,1.0
没落,524,0.75
没说的,131,1.0
没辙,131,1.0
没错,131,1.0
沧桑,783,1.0
沮丧,128,1.0
河,937,0.75
河流,193,1.0
河畔,932,0.25
沸沸扬扬,173,1.0
沸腾,634,0.0
油,1217,0.75
油画,224,1.0
治,1174,0.5
治学,722,0.25
治安,351,1.0
治愈,223,0.5
治理,1174,1.0
治疗,223,1.0
治病,223,1.0
沼泽,193,1.0
沽名钓誉,573,0.25
沾,572,0.0
沾光,1018,1.0
沿,1230,1.0
沿岸,760,1.0
沿海,760,1.0
沿着,863,0.5
沿线,28,1.0
沿途,54,1.0
泄,1169,0.5
泄密,499,1.0
泄气,128,1.0
泄漏,499,0.75
泄露,499,1.0
泉,494,0.75
法,1231,1.0
法制,515,0.25
法官,101,1.0
法庭,101,1.0
法律,515,0.75
法规,515,1.0
法语,234,0.75
法院,101,1.0
泛滥,1098,1.0
泡,634,1.0
泡沫,976,0.0
波动,76,0.5
波及,1063,0.0
波折,783,1.0
波浪,735,1.0
波涛,735,1.0
波澜,735,0.5
泥,939,0.0
泥土,838,1.0
泥潭,780,1.0
注,1232,1.0
注入,1074,0.25
注册,86,0.5
注定,1009,0.25
注射,744,0.0
注意,606,1.0
注视,606,1.0
注重,182,1.0
泪,827,1.0
泪水,827,1.0
泰斗,550,1.0
泻,1169,0.25
泼,572,0.5
泼冷水,1181,1.0
洁净,632,0.75
洋,925,1.0
洋溢,560,0.25
洒,827,0.25
洗,634,0.5
洗手间,308,1.0
洗涤剂,632,0.5
洗澡,90,1.0
洗礼,783,1.0
洗衣机,630,1.0
洗衣粉,100,0.5
洞,933,1.0
津津有味,126,1.0
津贴,430,1.0
洪亮,60,1.0
洪水,520,0.75
活,693,1.0
活儿,693,0.75
活力,716,0.0
活动,1233,0.75
活期,16,0.75
活泼,189,0.75
活该,131,1.0
活跃,609,0.25
洽谈,336,1.0
派,1234,1.0
派出,832,1.0
派别,255,1.0
派遣,619,1.0
流,1235,0.5
流传,173,0.75
流入,1236,1.0
流利,234,0.75
流动,1236,1.0
流向,1236,1.0
流域,926,0.25
流失,1236,1.0
流感,223,0.5
流氓,368,0.5
流水,575,1.0
流泪,128,0.75
流浪,975,0.25
流淌,827,0.25
流畅,243,0.75
流程,1223,1.0
流血,827,1.0
流行,1094,0.75
流转,916,1.0
流通,961,0.75
流量,575,1.0
流露,94,0.75
浅,1195,0.0
浇,634,1.0
测,410,1.0
测定,410,1.0
测算,449,1.0
测试,410,1.0
测量,410,1.0
测验,479,1.0
浏览,117,0.5
浏览器,555,0.5
浑身,208,1.0
浓,1077,0.5
浓厚,1077,1.0
浓缩,1156,1.0
浓郁,243,1.0
浓重,1077,0.75
浩劫,520,0.75
浪,735,1.0
浪漫,243,1.0
浪费,1091,0.75
浮,1229,1.0
浮力,330,0.25
浮现,94,1.0
浮躁,157,0.25
浴室,308,1.0
海,760,1.0
海关,656,0.75
海内外,226,1.0
海军,612,1.0
海啸,520,0.75
海域,760,1.0
海外,226,1.0
海岸,760,1.0
海峡,760,1.0
海底,760,1.0
海报,874,0.75
海拔,193,1.0
海水,760,1.0
海洋,760,1.0
海浪,760,0.75
海湾,760,1.0
海滨,760,1.0
海滩,760,1.0
海盗,539,1.0
海绵,1237,1.0
海藻,760,1.0
海边,760,1.0
海运,656,0.25
海量,575,0.0
海面,760,1.0
海鲜,69,1.0
浸泡,634,0.75
涂,827,0.25
消,1173,1.0
消化,814,1.0
消失,524,0.25
消息,173,1.0
消极,298,0.5
消毒,632,0.75
消沉,128,1.0
消灭,567,0.0
消耗,1091,0.75
消费,510,1.0
消费者,866,1.0
消遣,420,0.75
消防,351,1.0
消除,567,0.75
涉及,743,0.75
涉嫌,477,0.75
涌,1235,0.75
涌入,1236,0.75
涌现,94,0.5
涝,520,0.25
润,284,1.0
涨,76,1.0
涨价,413,1.0
涮,69,1.0
液体,330,0.25
液晶,555,1.0
涵义,264,0.25
涵盖,743,1.0
淀粉,69,0.75
淋,634,1.0
淌,827,0.25
淘,1131,0.75
淘气,189,0.75
淘汰,1238,1.0
淡,1195,0.5
淡化,1195,0.75
淡季,237,0.25
深,1239,0.5
深信,878,1.0
深入,552,1.0
深入人心,757,1.0
深切,1095,0.5
深刻,603,0.0
深化,425,0.75
深厚,862,0.25
深受,817,1.0
深处,1106,0.0
深夜,22,1.0
深奥,136,0.5
深度,552,0.75
深思,603,0.0
深情,364,0.75
深深,1106,1.0
深远,1106,0.75
混,1167,0.75
混乱,977,0.25
混凝土,1126,0.75
混合,959,1.0
混浊,939,0.25
混淆,455,0.5
淹,634,0.75
添,724,1.0
添加,724,1.0
清,48,0.5
清凉,881,0.5
清单,579,1.0
清新,243,1.0
清明,237,1.0
清明节,237,1.0
清晨,22,1.0
清晰,48,0.25
清楚,48,0.5
清洁,632,0.0
清洁工,374,0.0
清洗,632,0.75
清淡,1077,0.5
清理,1174,1.0
清真寺,255,0.75
清脆,60,0.75
清醒,1143,0.75
清除,567,0.25
清静,881,1.0
渊源,670,0.5
渐渐,152,0.75
渔民,539,1.0
渔船,539,1.0
渗,827,0.25
渗透,1063,1.0
渠道,466,0.25
渡,937,1.0
渡过,1060,0.25
渣子,939,0.75
温习,479,0.0
温和,233,0.5
温室,899,0.5
温度,118,1.0
温度计,1136,1.0
温暖,881,0.75
温柔,189,1.0
温泉,829,0.75
温馨,881,0.75
港,1240,1.0
港口,656,0.25
渴,95,0.25
渴望,879,1.0
游,420,0.5
游人,829,0.75
游客,866,1.0
游戏,555,0.5
游戏机,564,0.75
游泳,281,1.0
游泳池,470,1.0
游玩,420,0.5
游船,539,1.0
游行,1241,0.75
游览,420,0.5
渺小,139,1.0
湖,937,0.75
湖泊,193,1.0
湿,118,1.0
湿度,118,1.0
湿润,118,1.0
溅,827,0.25
源于,332,1.0
源头,810,1.0
源泉,810,0.75
源源不断,902,0.75
溜,572,1.0
溜达,90,1.0
溢,1235,0.75
溶解,330,0.5
滋味,791,0.0
滋润,560,0.0
滑,1242,1.0
滑冰,281,1.0
滑梯,433,1.0
滑稽,139,0.5
滑雪,281,0.75
滔滔不绝,398,0.5
滚,572,1.0
滚动,733,1.0
滞后,842,0.5
滞留,501,1.0
满,554,1.0
满怀,1095,1.0
满意,51,0.5
满足,847,1.0
滥用,483,1.0
滨海,760,1.0
滴,827,0.25
漂,1229,0.75
漂亮,243,1.0
漆,1208,0.5
漏,1235,0.5
漏洞,424,0.25
演,88,1.0
演习,1218,0.75
演出,185,1.0
演变,821,1.0
演员,185,1.0
演唱,185,1.0
演唱会,185,1.0
演奏,185,1.0
演戏,185,1.0
演技,88,0.75
演播室,266,1.0
演示,1218,0.75
演练,1218,1.0
演绎,94,0.5
演艺圈,542,0.75
演讲,186,0.0
演说,186,1.0
漠然,128,1.0
漫,1235,0.5
漫游,385,0.75
漫画,88,1.0
漫长,783,0.75
潇洒,189,0.75
潜力,716,0.5
潜在,1185,0.0
潜水,760,0.0
潜移默化,4,0.75
潜能,716,0.5
潜艇,539,1.0
潦草,970,0.75
潮,610,0.75
潮流,1094,1.0
潮湿,118,1.0
澄清,905,1.0
激光,1022,0.0
激动,128,1.0
激励,1243,0.75
激化,320,0.75
激发,704,0.5
激情,364,0.0
激活,704,0.75
激烈,321,0.75
激素,372,0.75
激起,407,0.25
瀑布,193,1.0
灌,634,0.75
灌溉,926,0.25
灌输,1080,0.75
火,1244,0.75
火候,1245,0.25
火山,629,1.0
火暴,1246,0.75
火柴,1244,0.5
火灾,520,1.0
火炬,442,1.0
火热,1247,0.75
火焰,1244,0.75
火箭,938,0.5
火腿,69,1.0
火花,1244,0.75
火药,938,0.5
火车,102,0.75
火辣辣,1247,0.25
火速,3,1.0
火锅,69,1.0
灭,785,1.0
灭亡,524,0.5
灭绝,524,0.75
灯,360,0.75
灯光,360,0.75
灯泡,360,0.0
灯笼,360,0.25
灰,341,1.0
灰尘,939,1.0
灰心,128,1.0
灰色,341,1.0
灵,1248,0.5
灵巧,189,0.5
灵感,775,0.0
灵敏,896,1.0
灵机一动,3,0.75
灵活,1171,0.25
灵通,1249,1.0
灵魂,1248,0.25
灼热,95,0.5
灾,520,1.0
灾区,288,0.5
灾害,520,1.0
灾难,520,1.0
灿烂,560,0.5
炉子,308,0.75
炉灶,308,1.0
炎热,118,1.0
炎症,372,0.25
炒,1245,0.75
炒作,1115,1.0
炒股,334,0.25
炖,69,1.0
炫耀,573,0.0
炭,1250,0.75
炮,938,1.0
炸,634,0.75
炸弹,938,1.0
炸药,938,1.0
点,1251,1.0
点击率,1252,1.0
点名,1082,0.75
点头,10,1.0
点子,1251,0.75
点心,69,1.0
点火,1244,0.75
点燃,1244,0.75
点缀,694,1.0
点评,1253,1.0
炼,1254,0.75
烂,58,0.75
烈士,595,1.0
烘干,632,0.75
烘托,694,0.75
烟,1244,1.0
烟囱,1255,0.5
烟火,1244,1.0
烟花,1244,1.0
烤,69,1.0
烤肉,69,1.0
烤鸭,69,1.0
烦,95,0.25
烦恼,447,0.25
烦躁,128,1.0
烦闷,128,1.0
烧,634,1.0
烧毁,476,0.0
烧烤,69,1.0
烫,634,1.0
热,636,0.0
热带,1256,1.0
热心,30,0.5
热情,452,0.0
热气,118,1.0
热气球,98,1.0
热水,634,0.5
热水器,630,1.0
热潮,610,0.75
热点,636,0.0
热烈,1095,0.0
热爱,611,0.25
热线,278,1.0
热腾腾,69,1.0
热衷,611,1.0
热量,330,1.0
热门,636,0.5
热闹,533,0.5
烹调,69,1.0
焊,664,0.0
焕发,94,0.0
焚烧,957,0.0
焦,1250,0.75
焦急,128,1.0
焦点,1257,0.25
焦虑,128,1.0
焦距,921,1.0
焦躁,128,1.0
焰火,1244,1.0
然后,122,1.0
然而,53,0.75
煎,69,1.0
煤,487,0.75
煤气,487,0.75
煤炭,487,0.5
煤矿,342,1.0
照,1193,0.25
照例,528,0.75
照办,719,0.5
照常,528,0.75
照料,453,1.0
照明,360,0.75
照样,120,0.75
照片,921,1.0
照相,921,1.0
照耀,560,0.0
照顾,453,1.0
煮,69,1.0
煲,69,1.0
煽动,177,0.5
熄火,523,1.0
熊,62,1.0
熏,634,1.0
熏陶,399,0.0
熙熙攘攘,533,0.5
熟,69,1.0
熟人,429,1.0
熟悉,892,1.0
熟练,892,1.0
熬,634,1.0
熬夜,90,0.5
燃放,1244,1.0
燃料,487,1.0
燃气,487,0.75
燃油,487,0.5
燃烧,1244,0.75
燕子,402,1.0
爆,1258,0.25
爆冷门,191,0.0
爆发,698,0.5
爆满,1246,1.0
爆炸,1244,0.75
爆竹,1244,1.0
爪子,208,1.0
爬,572,1.0
爬山,90,0.75
爱,611,0.0
爱不释手,611,0.5
爱人,26,1.0
爱国,737,0.25
爱好,894,1.0
爱心,288,1.0
爱情,364,0.25
爱惜,366,0.5
爱护,366,1.0
爱理不理,158,0.5
爱面子,189,0.5
爵士,1259,1.0
父亲,26,1.0
父女,26,1.0
父子,26,0.75
父母,26,1.0
爷爷,26,1.0
爸,26,1.0
爸爸,26,1.0
爹,26,1.0
爽,791,0.0
爽快,189,0.5
片,202,1.0
片子,88,1.0
片段,930,0.25
片面,20,0.25
版,1260,1.0
牌,884,1.0
牌子,884,0.75
牌照,1109,0.5
牙,703,0.75
牙刷,100,1.0
牙膏,240,0.5
牙齿,208,1.0
牛,62,1.0
牛仔裤,100,1.0
牛奶,69,1.0
牡丹,1216,0.75
牢,862,1.0
牢固,862,1.0
牢牢,1112,0.25
牢记,904,0.75
牧场,480,0.5
牧民,382,0.0
物业,249,1.0
物价,976,1.0
物体,356,0.0
物品,898,1.0
物流,656,0.25
物证,327,1.0
物质,356,1.0
物资,288,0.5
牲畜,480,1.0
牵,1111,0.25
牵制,701,0.75
牵头,259,0.5
牵扯,1261,1.0
牵挂,364,0.5
牵涉,1261,1.0
特,1262,1.0
特产,355,0.0
特价,427,0.75
特例,220,1.0
特别,140,1.0
特制,365,0.75
特地,365,1.0
特大,520,0.75
特定,1263,0.25
特征,602,0.5
特快,102,1.0
特性,602,0.5
特意,365,1.0
特有,1263,0.75
特权,1204,1.0
特殊,1263,0.75
特点,424,0.5
特色,990,0.25
特质,990,0.0
特邀,475,1.0
特长,33,0.5
牺牲,150,1.0
犯,970,0.5
犯愁,447,1.0
犯罪,477,1.0
犯规,759,1.0
状元,1264,1.0
状况,731,1.0
状态,731,0.75
犹如,547,1.0
犹豫,128,1.0
犹豫不决,1090,1.0
狂,1258,0.75
狂欢,1258,0.25
狂欢节,897,1.0
狂热,611,1.0
狗,402,1.0
狠,172,0.0
狡猾,139,0.75
独,768,1.0
独一无二,272,1.0
独唱,185,1.0
独家,176,1.0
独特,243,0.25
独立,1265,0.75
独立自主,1265,1.0
独自,768,1.0
独身,768,0.25
狭小,242,0.75
狭窄,242,0.75
狭隘,139,1.0
狮子,402,1.0
狼,402,1.0
狼狈,128,1.0
猎人,402,0.5
猎犬,402,1.0
猖狂,139,0.5
猛,871,0.0
猛烈,478,0.25
猛然,3,0.5
猜,449,0.25
猜想,449,1.0
猜测,449,1.0
