community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
10,50,0.3838761786171375,0.08204692935486052,0.16,乒乓球 | 田径 | 体操 | 网球 | 篮球 | 羽毛球 | 排球 | 举重 | 摔跤 | 台球 | 棒球 | 武术,芭蕾 | 杂技 | 马戏 | 器械 | 礼仪 | 魔术 | 长跑 | 体能,联赛 | 扑克 | 俱乐部 | 帆船 | 排球 | 篮球 | 羽毛球 | 足球 | 健美 | 赛 | 芭蕾 | 棋,乒乓球 | 田径 | 体操 | 网球 | 篮球 | 羽毛球 | 排球 | 举重 | 摔跤 | 台球 | 棒球 | 武术 | 足球 | 跳远 | 跳高 | 运动会 | 比赛 | 高尔夫球 | 竞技 | 太极拳 | 健美 | 帆船 | 单打 | 双打 | 联赛 | 射击 | 杂技 | 龙舟 | 长跑 | 赛车 | 世界杯 | 芭蕾 | 赛 | 体育 | 亚运会 | 奥运会 | 啦啦队 | 大奖赛 | 大赛 | 竞赛 | 马戏 | 业余 | 扑克 | 体能 | 魔术 | 俱乐部 | 棋 | 太极 | 器械 | 礼仪,49.998428588233374,0.999505604711091,0.00048400531616479863,健美:1.000000 | 扑克:1.000000 | 礼仪:1.000000 | 龙舟:1.000000 | 竞技:1.000000 | 摔跤:1.000000 | 田径:1.000000 | 跳远:1.000000 | 跳高:1.000000 | 魔术:1.000000 | 太极拳:1.000000 | 乒乓球:1.000000,预赛:0.017012,0.6055415454005211,0.4794520547945205,0.64
11,60,0.34901521277839287,0.0417894867722242,0.18333333333333332,绘画 | 画册 | 国画 | 漫画 | 美术 | 散文 | 文学 | 作品 | 书籍 | 插图 | 油画 | 书法,古典 | 创作 | 艺术 | 佛教 | 文艺 | 外文 | 展览 | 时事,专著 | 画家 | 读者 | 名著 | 出版社 | 散文 | 佛教 | 肖像 | 册 | 书籍 | 报刊 | 著作,绘画 | 画册 | 国画 | 漫画 | 美术 | 散文 | 文学 | 作品 | 书籍 | 插图 | 油画 | 书法 | 小说 | 图画 | 画家 | 名著 | 出版 | 素描 | 画展 | 中国画 | 画 | 年画 | 创作 | 传记 | 艺术 | 著作 | 图书 | 刊物 | 作家 | 报刊 | 专著 | 邮票 | 文艺 | 展览 | 摄影 | 百科全书 | 科幻 | 童话 | 集邮 | 鉴赏 | 辞典 | 杂志 | 肖像 | 文献 | 出版社 | 报纸 | 封面 | 册 | 古典 | 读者 | 印刷术 | 题材 | 幅 | 音像 | 外文 | 时事 | 佛教 | 同人 | 园地 | 天文,60.02274307874836,0.999043088689776,0.0007519602620549655,册:1.000000 | 图画:1.000000 | 时事:1.000000 | 报刊:1.000000 | 鉴赏:1.000000 | 报纸:1.000000 | 年画:1.000000 | 童话:1.000000 | 素描:1.000000 | 画册:1.000000 | 集邮:1.000000 | 同人:1.000000,国学:0.050413 | 诗人:0.015500 | 道教:0.010360,0.237068578966864,0.14285714285714285,0.0
12,64,0.24084316326290203,-0.023054297232579967,0.796875,机关 | 干部 | 监察 | 部门 | 监督 | 执法 | 组织 | 基层 | 协调 | 协作 | 部队 | 公安,协助 | 人员 | 前线 | 卫生 | 临时 | 攻关 | 广大 | 专职,人员 | 前线 | 全体 | 用人 | 临时 | 公安局 | 队伍 | 卫生 | 后勤 | 法制 | 整治 | 协作,机关 | 干部 | 监察 | 部门 | 监督 | 执法 | 组织 | 基层 | 协调 | 协作 | 部队 | 公安 | 检查 | 检察 | 治安 | 后勤 | 专职 | 工作 | 上级 | 分工 | 大队 | 队伍 | 卫生 | 整顿 | 统筹 | 下级 | 考核 | 小组 | 人员 | 协助 | 公安局 | 劳动 | 法制 | 骨干 | 廉政 | 各地 | 第一线 | 任务 | 指导 | 把关 | 单位 | 互助 | 用人 | 突击 | 负责 | 全局 | 整治 | 攻关 | 前线 | 全体 | 各 | 人手 | 中央 | 轮换 | 纲要 | 广大 | 省 | 后备 | 分组 | 当地 | 若干 | 中心 | 预备 | 临时,63.89710694899638,0.9981914872080542,0.0016613582890228323,预备:1.000000 | 治安:1.000000 | 把关:1.000000 | 后备:1.000000 | 攻关:1.000000 | 互助:1.000000 | 工作:1.000000 | 人手:1.000000 | 负责:1.000000 | 队伍:1.000000 | 第一线:1.000000 | 上级:1.000000,,0.19481108718935344,0.10112359550561797,0.0
13,45,0.35278596329512646,0.04527783008120041,0.15555555555555556,韵味 | 气质 | 魅力 | 气息 | 风貌 | 风情 | 风采 | 风格 | 风范 | 底蕴 | 特质 | 情调,形象 | 色彩 | 观感 | 视觉 | 怀旧 | 感 | 气势 | 精品,气息 | 形象 | 风格 | 品质 | 视觉 | 韵味 | 特质 | 印象 | 本色 | 底蕴 | 精华 | 风范,韵味 | 气质 | 魅力 | 气息 | 风貌 | 风情 | 风采 | 风格 | 风范 | 底蕴 | 特质 | 情调 | 感染力 | 内涵 | 精髓 | 个性 | 趣味 | 色彩 | 气魄 | 风尚 | 活力 | 激情 | 气势 | 亲和力 | 感 | 理念 | 怀旧 | 品位 | 时尚 | 特色 | 氛围 | 品质 | 形象 | 元素 | 潮流 | 创意 | 人文 | 灵感 | 本色 | 印象 | 面貌 | 观感 | 精华 | 精品 | 视觉,45.00140448055907,0.9999998370945278,4.200599475234715e-7,创意:1.000000 | 怀旧:1.000000 | 气息:1.000000 | 精华:1.000000 | 观感:1.000000 | 风尚:1.000000 | 风貌:1.000000 | 风采:1.000000 | 魅力:1.000000 | 风格:1.000000 | 感:1.000000 | 风范:1.000000,,0.23759157256885655,0.09259259259259259,0.022222222222222223
14,47,0.28168453336817134,0.0058749672215481314,0.5106382978723404,安装 | 建造 | 组装 | 改装 | 维修 | 修理 | 调试 | 拆除 | 修建 | 放置 | 摆放 | 更换,燃放 | 保存 | 定做 | 图纸 | 接收 | 设计 | 摆放 | 备用,燃放 | 改装 | 扩建 | 配置 | 交付 | 携带 | 开工 | 图纸 | 存放 | 制 | 组装 | 设计,安装 | 建造 | 组装 | 改装 | 维修 | 修理 | 调试 | 拆除 | 修建 | 放置 | 摆放 | 更换 | 使用 | 配备 | 施工 | 制作 | 设计 | 存放 | 扩建 | 竣工 | 布置 | 交付 | 工艺 | 保养 | 设置 | 造价 | 保管 | 选用 | 保存 | 图纸 | 配置 | 改动 | 保修 | 搬迁 | 开工 | 定做 | 悬挂 | 铸造 | 试用 | 运转 | 接收 | 迁移 | 出售 | 燃放 | 携带 | 备用 | 制,47.02559471464575,0.9999638226335826,0.0000538658501764663,保养:1.000000 | 修理:1.000000 | 布置:1.000000 | 摆放:1.000000 | 放置:1.000000 | 选用:1.000000 | 携带:1.000000 | 维修:1.000000 | 接收:1.000000 | 配备:1.000000 | 迁移:1.000000 | 更换:1.000000,兴建:0.024280,0.2131747805928134,0.08888888888888889,0.0
15,44,0.333453653242991,0.027640101464626875,0.3181818181818182,复杂 | 繁重 | 紧迫 | 偏僻 | 简陋 | 狭小 | 拥挤 | 艰巨 | 薄弱 | 狭窄 | 单薄 | 急迫,沉闷 | 吃力 | 浓重 | 苛刻 | 紧张 | 沉重 | 繁忙 | 破旧,单薄 | 苛刻 | 沉重 | 庞大 | 边远 | 漫长 | 紧张 | 脆弱 | 高昂 | 沉闷 | 拥挤 | 迫切,复杂 | 繁重 | 紧迫 | 偏僻 | 简陋 | 狭小 | 拥挤 | 艰巨 | 薄弱 | 狭窄 | 单薄 | 急迫 | 笨重 | 沉重 | 艰苦 | 偏远 | 昂贵 | 遥远 | 脆弱 | 棘手 | 沉闷 | 稀少 | 错综复杂 | 艰险 | 紧张 | 繁忙 | 破旧 | 迫切 | 庞大 | 漫长 | 吃力 | 混乱 | 陌生 | 高昂 | 苛刻 | 边远 | 稠密 | 紧缺 | 隐蔽 | 浓重 | 熟悉 | 特殊 | 密集 | 分散,43.99996414203195,0.999999162185352,1.773752597516181e-6,偏远:1.000000 | 拥挤:1.000000 | 沉闷:1.000000 | 狭小:1.000000 | 破旧:1.000000 | 笨重:1.000000 | 简陋:1.000000 | 繁重:1.000000 | 艰巨:1.000000 | 艰苦:1.000000 | 薄弱:1.000000 | 遥远:1.000000,,0.3206670311645708,0.23728813559322035,0.18181818181818182
16,47,0.41935384776403495,0.11365392101704795,0.0,考试 | 理科 | 本科 | 高中 | 初中 | 高考 | 入学 | 录取 | 年级 | 选修 | 考 | 招生,听力 | 硕士 | 必修 | 学位 | 课程 | 班 | 学时 | 入学,考生 | 硕士 | 班 | 本科 | 试卷 | 学科 | 录取 | 学时 | 文科 | 年级 | 大学 | 外语,考试 | 理科 | 本科 | 高中 | 初中 | 高考 | 入学 | 录取 | 年级 | 选修 | 考 | 招生 | 学期 | 口试 | 研究生 | 补考 | 课程 | 学校 | 文科 | 考生 | 大学 | 笔试 | 升学 | 分数 | 学分 | 学年 | 试卷 | 班级 | 学业 | 中学 | 外语 | 小学 | 学时 | 试题 | 考场 | 科目 | 必修 | 学科 | 硕士 | 师范 | 学位 | 测验 | 及格 | 班 | 成绩 | 听力 | 志愿,46.995077146283464,0.9998049113635705,0.00024379895391681925,听力:1.000000 | 学时:1.000000 | 测验:1.000000 | 选修:1.000000 | 考场:1.000000 | 学年:1.000000 | 学分:1.000000 | 补考:1.000000 | 考试:1.000000 | 班:1.000000 | 高考:1.000000 | 口试:1.000000,,0.3035313706567529,0.23636363636363636,0.40425531914893614
17,77,0.3673399910872841,0.012861571369154152,0.42857142857142855,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢,纯洁 | 端正 | 知足 | 殷勤 | 踏实 | 真挚 | 忠心 | 绅士,坦率 | 宽容 | 耿直 | 和气 | 为人 | 侠义 | 可贵 | 绅士 | 廉洁 | 良心 | 友善 | 踏实,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢 | 宽容 | 礼貌 | 友善 | 厚道 | 坦率 | 勤奋 | 坚韧 | 真挚 | 无私 | 彬彬有礼 | 光明磊落 | 冷静 | 慷慨 | 自信 | 坦然 | 体贴 | 虔诚 | 孝顺 | 勤劳 | 骨气 | 平和 | 踏实 | 节俭 | 好学 | 为人 | 风度 | 知足 | 坚强 | 善意 | 高尚 | 机智 | 忠心 | 敬业 | 沉着 | 镇定 | 从容 | 务实 | 纯洁 | 严肃 | 和气 | 本分 | 好客 | 公道 | 殷勤 | 包容 | 明智 | 坚定 | 顽强 | 可贵 | 侠义 | 廉洁 | 低调 | 足智多谋 | 清醒 | 绅士 | 平常心 | 坦白 | 诚信 | 廉正 | 中庸 | 平凡 | 端正 | 良心 | 远见 | 郑重,76.99408395294661,0.9999172425346274,0.00010710504149036884,坦率:1.000000 | 坦诚:1.000000 | 好客:1.000000 | 慷慨:1.000000 | 严肃:1.000000 | 谦虚:1.000000 | 沉着:1.000000 | 虔诚:1.000000 | 廉正:1.000000 | 镇定:1.000000 | 节俭:1.000000 | 礼貌:1.000000,,0.4255394310489001,0.24528301886792453,0.18181818181818182
18,60,0.3146497764413781,0.0007172796410966415,0.48333333333333334,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,酿造 | 消毒 | 掺 | 保质期 | 气味 | 适量 | 浮力 | 热量,贮藏 | 保质期 | 沉淀 | 二氧化碳 | 燃烧 | 混合 | 真空 | 浓缩 | 有毒 | 保鲜 | 储存 | 渗,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量 | 氧 | 水分 | 过滤 | 渗 | 酒精 | 常温 | 冷冻 | 贮藏 | 烘干 | 二氧化碳 | 富含 | 剂 | 浓缩 | 掺 | 燃烧 | 密封 | 含有 | 保鲜 | 储存 | 海藻 | 成分 | 制成 | 融化 | 气味 | 有毒 | 物质 | 均匀 | 样品 | 纤维 | 毫升 | 发酵 | 残留 | 消毒 | 沉淀 | 结晶 | 能量 | 浮力 | 原料 | 保质期 | 酿造 | 真空 | 适量 | 膜 | 碳 | 天然 | 泡沫 | 混合 | 输送,59.980833387083784,0.9996785821390939,0.00039797006605216627,发酵:1.000000 | 融化:1.000000 | 凝固:1.000000 | 保质期:1.000000 | 水分:1.000000 | 结晶:1.000000 | 成分:1.000000 | 均匀:1.000000 | 冷冻:1.000000 | 浓缩:1.000000 | 适量:1.000000 | 氧气:1.000000,,0.40361268984244264,0.3411764705882353,0.15
19,54,0.3173213955456112,0.06869184970330312,0.05555555555555555,相同 | 相似 | 差别 | 相差 | 不相上下 | 差异 | 截然不同 | 不同 | 区别 | 有所不同 | 一模一样 | 相辅相成,相互 | 关系 | 要好 | 兼容 | 之间 | 好坏 | 长短 | 混淆,无关 | 区分 | 一致 | 同等 | 相辅相成 | 相差 | 互补 | 关系 | 介于 | 同类 | 呼应 | 有所不同,相同 | 相似 | 差别 | 相差 | 不相上下 | 差异 | 截然不同 | 不同 | 区别 | 有所不同 | 一模一样 | 相辅相成 | 吻合 | 息息相关 | 相等 | 大同小异 | 相通 | 相提并论 | 无关 | 重合 | 差距 | 相连 | 相比 | 区分 | 格格不入 | 混淆 | 密不可分 | 悬殊 | 同等 | 挂钩 | 反差 | 之间 | 类似 | 互补 | 呼应 | 匹配 | 一致 | 同一 | 分开 | 高低 | 关系 | 对比 | 长短 | 相互 | 介于 | 同 | 与 | 并列 | 关联 | 兼容 | 大体 | 要好 | 好坏 | 同类,54.00846700349349,0.9998913656106942,0.00013847767314736548,一模一样:1.000000 | 不相上下:1.000000 | 吻合:1.000000 | 悬殊:1.000000 | 相似:1.000000 | 相同:1.000000 | 相通:1.000000 | 对比:1.000000 | 相差:1.000000 | 相等:1.000000 | 反差:1.000000 | 相提并论:1.000000,,0.4136639944259915,0.20689655172413793,0.037037037037037035
20,80,0.26787132962615073,-0.009694052626272692,0.6125,决赛 | 夺冠 | 冠军 | 半决赛 | 获胜 | 亚军 | 胜出 | 夺魁 | 预赛 | 爆冷门 | 出局 | 取胜,跳水 | 状元 | 挑战 | 赛跑 | 考验 | 人气 | 全场 | 生涯,脱颖而出 | 起跑线 | 胜负 | 进场 | 铜牌 | 比分 | 考验 | 过半 | 冠军 | 得分 | 重量级 | 轮,决赛 | 夺冠 | 冠军 | 半决赛 | 获胜 | 亚军 | 胜出 | 夺魁 | 预赛 | 爆冷门 | 出局 | 取胜 | 银牌 | 入场券 | 参赛 | 铜牌 | 上场 | 金牌 | 奖牌 | 比分 | 胜负 | 出场 | 赢家 | 角逐 | 对手 | 东道主 | 输家 | 无缘 | 奖杯 | 半场 | 得分 | 阵容 | 犯规 | 悬念 | 过关 | 开场 | 冷门 | 垫底 | 抽签 | 下场 | 缺席 | 黑马 | 脱颖而出 | 赢 | 入场 | 头号 | 席位 | 外援 | 全场 | 巅峰 | 赛跑 | 热门 | 起跑线 | 冲刺 | 止步 | 王牌 | 场 | 倒数 | 纪录 | 如愿以偿 | 未知数 | 跳水 | 重量级 | 筹码 | 挑战 | 过半 | 尾声 | 轮 | 接力 | 状元 | 进场 | 禁区 | 生涯 | 一帆风顺 | 水落石出 | 倒计时 | 身价 | 落下 | 人气 | 考验,79.96851192047718,0.9995719446177074,0.0004998654121729626,爆冷门:1.000000 | 入场:1.000000 | 缺席:1.000000 | 胜出:1.000000 | 脱颖而出:1.000000 | 冷门:1.000000 | 输家:1.000000 | 银牌:1.000000 | 获胜:1.000000 | 过关:1.000000 | 赢家:1.000000 | 全场:1.000000,,0.48932769541176624,0.4722222222222222,0.5
21,43,0.3077449928653843,0.029723220049068338,0.3023255813953488,汹涌 | 愈演愈烈 | 热潮 | 高涨 | 蓬勃 | 兴起 | 升温 | 迭起 | 涌现 | 涌入 | 此起彼伏 | 掀起,传出 | 聚集 | 浓厚 | 风暴 | 笼罩 | 火暴 | 供不应求 | 源源不断,浓厚 | 潮 | 与日俱增 | 此起彼伏 | 日趋 | 汹涌 | 升温 | 涌现 | 高涨 | 高潮 | 源源不断 | 爆发,汹涌 | 愈演愈烈 | 热潮 | 高涨 | 蓬勃 | 兴起 | 升温 | 迭起 | 涌现 | 涌入 | 此起彼伏 | 掀起 | 蔓延 | 火热 | 泛滥 | 日益 | 爆发 | 红火 | 日趋 | 弥漫 | 旺盛 | 增多 | 高潮 | 兴旺 | 与日俱增 | 扑面而来 | 潮 | 空前 | 势不可当 | 火暴 | 到来 | 笼罩 | 沸沸扬扬 | 浓厚 | 活跃 | 上演 | 深入人心 | 风暴 | 源源不断 | 供不应求 | 聚集 | 传出 | 大批,42.99966518207263,0.9999919126455725,0.000016123177285300086,掀起:1.000000 | 汹涌:1.000000 | 活跃:1.000000 | 火暴:1.000000 | 红火:1.000000 | 此起彼伏:1.000000 | 迭起:1.000000 | 上演:1.000000 | 泛滥:1.000000 | 高涨:1.000000 | 笼罩:1.000000 | 源源不断:1.000000,,0.2199334963816671,0.08536585365853659,0.046511627906976744
22,38,0.40158374012359,0.07304777599347613,0.07894736842105263,恐吓 | 挑衅 | 侮辱 | 迫害 | 讹诈 | 殴打 | 诽谤 | 骚扰 | 报复 | 谴责 | 阻挠 | 刁难,指责 | 严厉 | 逼迫 | 煽动 | 歧视 | 刁难 | 谴责 | 冲撞,报复 | 惩处 | 阻拦 | 制止 | 指责 | 吓唬 | 示威 | 刁难 | 控告 | 伤害 | 侵犯 | 严厉,恐吓 | 挑衅 | 侮辱 | 迫害 | 讹诈 | 殴打 | 诽谤 | 骚扰 | 报复 | 谴责 | 阻挠 | 刁难 | 指责 | 惩罚 | 虐待 | 威胁 | 抗议 | 无理 | 吓唬 | 阻拦 | 攻击 | 捣乱 | 制裁 | 控告 | 煽动 | 干涉 | 怠工 | 侵犯 | 伤害 | 歧视 | 严厉 | 打击 | 制止 | 示威 | 惩处 | 逼迫 | 施压 | 冲撞,38.00332338884964,0.9998168929720982,0.0002167403500653727,抗议:1.000000 | 怠工:1.000000 | 刁难:1.000000 | 骚扰:1.000000 | 施压:1.000000 | 冲撞:1.000000 | 恐吓:1.000000 | 严厉:1.000000 | 阻拦:1.000000 | 无理:1.000000 | 诽谤:1.000000 | 惩罚:1.000000,,0.3136834180312441,0.23376623376623376,0.2631578947368421
23,28,0.33876925271295294,0.05912616455244083,0.10714285714285714,引诱 | 收买 | 拉拢 | 冒充 | 兜售 | 贩卖 | 窃取 | 编造 | 大肆 | 鼓动 | 勾结 | 骗,伪装 | 勾结 | 雇佣 | 鼓动 | 抢夺 | 虚构 | 掩护 | 骗,骗 | 拉拢 | 宣传 | 伪装 | 勾结 | 引诱 | 兜售 | 大肆 | 借 | 招揽 | 窃取 | 名义,引诱 | 收买 | 拉拢 | 冒充 | 兜售 | 贩卖 | 窃取 | 编造 | 大肆 | 鼓动 | 勾结 | 骗 | 招揽 | 推销 | 诱饵 | 出卖 | 抢夺 | 掩护 | 散布 | 伪装 | 宣传 | 虚构 | 充当 | 雇佣 | 索取 | 借 | 借用 | 名义,28.000426229714968,0.9999999999416411,2.401519249899261e-10,兜售:1.000000 | 名义:1.000000 | 拉拢:1.000000 | 招揽:1.000000 | 推销:1.000000 | 掩护:1.000000 | 收买:1.000000 | 索取:1.000000 | 诱饵:1.000000 | 借用:1.000000 | 伪装:1.000000 | 散布:1.000000,,0.2414011240376228,0.09803921568627451,0.03571428571428571
24,53,0.3136956072052405,0.0008426984929112956,0.4528301886792453,凹 | 斜 | 竖 | 缝 | 绷 | 镶 | 垂 | 翘 | 钉 | 弯 | 拱 | 缠,肩 | 勾 | 伸 | 左 | 右 | 布 | 织 | 敷,倚 | 束 | 右 | 梳 | 阔 | 斜 | 勾 | 刻 | 钉 | 缠 | 镶 | 勒,凹 | 斜 | 竖 | 缝 | 绷 | 镶 | 垂 | 翘 | 钉 | 弯 | 拱 | 缠 | 凸 | 横 | 罩 | 绣 | 钩 | 肩 | 伸 | 秃 | 扁 | 梳 | 圆 | 悬 | 叠 | 遮 | 形 | 雕 | 尖 | 勾 | 倚 | 矮 | 涂 | 盖 | 窄 | 叉 | 阔 | 角 | 铺 | 刻 | 宽 | 勒 | 围 | 束 | 披 | 织 | 布 | 印 | 敷 | 结 | 隔 | 右 | 左,53.030136351258065,0.9999509722678973,0.00007148252933876454,左:1.000000 | 绣:1.000000 | 右:1.000000 | 圆:1.000000 | 倚:1.000000 | 斜:1.000000 | 竖:1.000000 | 凹:1.000000 | 窄:1.000000 | 盖:1.000000 | 印:1.000000 | 敷:1.000000,蒙:0.013444 | 粗:0.010663,0.2298362128284695,0.11607142857142858,0.07547169811320754
25,107,0.25729425371564496,-0.004030381219352045,0.5700934579439252,金融 | 贸易 | 农业 | 能源 | 航运 | 物流 | 外贸 | 电力 | 房地产 | 医药 | 经济 | 银行,医疗 | 连锁 | 影视 | 水利 | 农业 | 劳务 | 资讯 | 文化,劳务 | 货币 | 海运 | 集团 | 航天 | 房地产 | 国家 | 经营 | 运营 | 对外 | 人工智能 | 改革,金融 | 贸易 | 农业 | 能源 | 航运 | 物流 | 外贸 | 电力 | 房地产 | 医药 | 经济 | 银行 | 经贸 | 产业 | 信贷 | 投资 | 服务业 | 商业 | 医疗 | 科技 | 工业 | 资产 | 保险 | 石油 | 电信 | 零售 | 租赁 | 财务 | 外汇 | 通信 | 税务 | 海运 | 经营 | 运营 | 进出口 | 煤炭 | 货币 | 水利 | 资本 | 管理 | 航空 | 监管 | 高新技术 | 环保 | 电讯 | 邮政 | 信用 | 商务 | 传媒 | 工商 | 并购 | 外资 | 文化 | 影视 | 汇率 | 通讯 | 战略 | 理财 | 销售 | 物价 | 改革 | 生态 | 基金 | 国防 | 集团 | 大宗 | 电网 | 核能 | 劳务 | 财富 | 养老 | 国有 | 政府 | 合资 | 股票 | 私营 | 批发 | 流通 | 国际 | 股市 | 跨国 | 连锁 | 航天 | 文娱 | 公共 | 财经 | 数字 | 低碳 | 对外 | 中介 | 人工智能 | 综合 | 海关 | 股份 | 利率 | 收购 | 机构 | 治理 | 环球 | 一揽子 | 国家 | 重大 | 黄金 | 债 | 资讯 | 东方 | 长城,106.48453141757865,0.9918482198496121,0.004736108132463197,电讯:1.000000 | 贸易:1.000000 | 经营:1.000000 | 重大:1.000000 | 劳务:1.000000 | 商务:1.000000 | 财富:1.000000 | 外贸:1.000000 | 一揽子:1.000000 | 工商:1.000000 | 通讯:1.000000 | 航天:1.000000,公司:0.048539 | 养老金:0.047993 | 全国:0.045587 | 中国:0.023205 | 数据:0.022844 | 外币:0.021992 | 互联网:0.017806 | 出口:0.017059,0.3868934247182172,0.23809523809523808,0.18691588785046728
26,70,0.34138064455301403,0.0033459850104209,0.45714285714285713,操场 | 过道 | 大楼 | 教学楼 | 大厅 | 楼梯 | 礼堂 | 居民楼 | 楼房 | 人行道 | 体育馆 | 楼,赛场 | 墙 | 病床 | 帐篷 | 过道 | 办公室 | 角落 | 楼梯,座 | 地下 | 角落 | 栋 | 操场 | 幢 | 舱 | 马路 | 体育馆 | 赛场 | 烟囱 | 栏杆,操场 | 过道 | 大楼 | 教学楼 | 大厅 | 楼梯 | 礼堂 | 居民楼 | 楼房 | 人行道 | 体育馆 | 楼 | 草坪 | 广场 | 地下室 | 围墙 | 看台 | 球场 | 游泳池 | 体育场 | 栏杆 | 建筑物 | 大厦 | 公园 | 幢 | 马路 | 走廊 | 病房 | 空地 | 场地 | 车厢 | 屋顶 | 场馆 | 跑道 | 花园 | 阅览室 | 喷泉 | 栋 | 大街 | 会场 | 站台 | 立交桥 | 座位 | 墙 | 殿堂 | 露天 | 街道 | 工地 | 烟囱 | 机舱 | 天桥 | 大门 | 剧院 | 更衣室 | 公共场所 | 帐篷 | 办公室 | 室 | 场所 | 厅 | 路灯 | 病床 | 角落 | 台阶 | 鸟巢 | 废墟 | 赛场 | 地下 | 座 | 舱,70.01626896501429,0.9998018152552025,0.00027369602604092834,场地:1.000000 | 露天:1.000000 | 场所:1.000000 | 看台:1.000000 | 礼堂:1.000000 | 体育馆:1.000000 | 大厦:1.000000 | 体育场:1.000000 | 角落:1.000000 | 球场:1.000000 | 殿堂:1.000000 | 公共场所:1.000000,大道:0.011968 | 地铁站:0.010723,0.3962379250254213,0.2920353982300885,0.05714285714285714
27,75,0.37500149042305175,0.02727532429641818,0.28,茄子 | 南瓜 | 白菜 | 黄瓜 | 红薯 | 柿子 | 西红柿 | 辣椒 | 萝卜 | 蘑菇 | 核桃 | 西瓜,肠 | 盐 | 公鸡 | 肉 | 兔 | 子 | 炭 | 松树,姜 | 母鸡 | 桃树 | 柳树 | 葱 | 百合 | 蜜 | 肉 | 瓜 | 西瓜 | 枝 | 鹅,茄子 | 南瓜 | 白菜 | 黄瓜 | 红薯 | 柿子 | 西红柿 | 辣椒 | 萝卜 | 蘑菇 | 核桃 | 西瓜 | 梨 | 莲子 | 枣 | 花生 | 椰子 | 香蕉 | 葱 | 桃 | 土豆 | 蒜 | 瓜 | 桂花 | 桃树 | 虾 | 葡萄 | 豆子 | 番茄 | 肉 | 鸭子 | 鸡 | 菊花 | 鹅 | 叶子 | 羊 | 竹子 | 槐树 | 母鸡 | 柳树 | 芽 | 鱼 | 松树 | 杨树 | 橘子 | 棵 | 蛋 | 百合 | 芝麻 | 蜜 | 荷花 | 茎 | 果实 | 公鸡 | 兔 | 草 | 猪 | 姜 | 树 | 粪 | 枝 | 肥 | 盆 | 粒 | 肠 | 盐 | 卵 | 斤 | 炭 | 丁 | 玉 | 丸 | 子 | 素 | 克,74.5516254902799,0.9931509136360952,0.002097361030904149,树:1.000000 | 橘子:1.000000 | 豆子:1.000000 | 瓜:1.000000 | 桃:1.000000 | 母鸡:1.000000 | 姜:1.000000 | 茎:1.000000 | 鸡:1.000000 | 梨:1.000000 | 棵:1.000000 | 卵:1.000000,黄:0.020118,0.22318319774737488,0.19135802469135801,0.37333333333333335
28,30,0.3768097234895622,0.03633642508147554,0.2,操心 | 忙碌 | 忙活 | 操劳 | 忙 | 劳累 | 忙乱 | 胡思乱想 | 发愁 | 唠叨 | 奔波 | 辛苦,沉迷 | 无聊 | 思前想后 | 愁 | 劳累 | 吃不上 | 提心吊胆 | 絮叨,折腾 | 忙碌 | 唠叨 | 奔波 | 无聊 | 沉迷 | 耽误 | 辛苦 | 吃不上 | 无所事事 | 胡思乱想 | 絮叨,操心 | 忙碌 | 忙活 | 操劳 | 忙 | 劳累 | 忙乱 | 胡思乱想 | 发愁 | 唠叨 | 奔波 | 辛苦 | 耽搁 | 耽误 | 无聊 | 絮叨 | 折腾 | 犯愁 | 无所事事 | 提心吊胆 | 打搅 | 愁 | 吃不上 | 应酬 | 没完没了 | 思前想后 | 盘算 | 公事 | 着落 | 沉迷,30.000030251075245,0.9999999993187184,2.4079447799285126e-9,公事:1.000000 | 发愁:1.000000 | 吃不上:1.000000 | 唠叨:1.000000 | 应酬:1.000000 | 忙活:1.000000 | 忙碌:1.000000 | 愁:1.000000 | 折腾:1.000000 | 提心吊胆:1.000000 | 操劳:1.000000 | 操心:1.000000,,0.2536139455782313,0.06349206349206349,0.1
