token,community,best_cluster_match_fraction
明白,317,1.0
明确,611,1.0
昏,803,0.25
昏迷,244,1.0
易拉罐,908,1.0
昔日,394,1.0
星座,1118,1.0
星星,298,1.0
星期,10,1.0
星期天,23,1.0
星期日,23,1.0
映,1119,0.75
春天,579,1.0
春季,579,1.0
春节,245,1.0
昨天,23,1.0
是,499,1.0
是不是,128,1.0
是否,169,1.0
是非,1120,1.0
昼夜,23,1.0
显,99,1.0
显出,99,1.0
显得,144,1.0
显然,128,0.5
显现,99,1.0
显眼,1019,1.0
显示,763,0.75
显示器,559,1.0
显而易见,818,0.75
显著,249,0.5
显赫,385,1.0
晃,708,1.0
晃荡,254,0.25
晋升,82,1.0
晒,1099,1.0
晒太阳,254,0.5
晓得,317,1.0
晕,179,0.75
晕倒,414,0.25
晕车,179,0.5
晚,23,1.0
晚上,23,1.0
晚会,412,1.0
晚安,60,0.75
晚年,50,1.0
晚报,1065,0.75
晚期,204,1.0
晚点,108,1.0
晚间,23,1.0
晚餐,76,0.75
晚饭,23,1.0
普及,1121,0.5
普通,982,1.0
普通人,982,1.0
普通话,242,1.0
普遍,8,1.0
景,1122,0.0
景区,487,0.0
景点,487,0.0
景色,1122,0.75
景观,1122,0.75
景象,727,0.5
晴,126,0.5
晴天,126,0.5
晴朗,126,0.5
晶莹,362,0.5
智力,468,1.0
智商,36,0.5
智慧,1123,1.0
智能,339,1.0
暂,354,0.0
暂停,243,1.0
暂时,42,0.75
暑假,245,1.0
暑期,245,1.0
暖,126,0.5
暖和,126,1.0
暖气,488,0.75
暖烘烘,126,0.75
暗,862,0.0
暗中,457,0.25
暗地里,457,0.25
暗杀,388,1.0
暗示,763,1.0
暴利,530,0.5
暴力,191,0.25
暴躁,525,1.0
暴雨,766,1.0
暴露,1059,0.25
暴风雨,766,0.0
暴风骤雨,1107,1.0
曙光,212,1.0
曝光,364,1.0
曰,290,1.0
曲,200,1.0
曲折,28,0.25
曲线,1075,1.0
更,144,1.0
更加,144,1.0
更换,517,1.0
更改,517,1.0
更新,517,1.0
更是,499,0.0
更衣室,312,1.0
曾,13,1.0
曾经,13,0.75
替,664,1.0
替代,403,1.0
替换,403,1.0
替身,264,1.0
最,144,1.0
最佳,937,1.0
最初,394,0.75
最后,130,1.0
最好,937,1.0
最终,696,1.0
最近,939,0.5
月,81,1.0
月亮,298,1.0
月份,81,1.0
月初,81,1.0
月底,81,1.0
月球,760,0.75
月票,1124,1.0
月饼,76,1.0
有,361,1.0
有两下子,158,0.0
有事,213,1.0
有人,398,1.0
有关,410,1.0
有利,138,1.0
有利于,139,1.0
有力,1125,1.0
有助于,139,1.0
有口无心,795,0.25
有名,284,1.0
有声有色,251,0.0
有害,138,1.0
有幸,368,0.5
有序,1029,0.75
有待,157,1.0
有意,260,1.0
有意思,140,0.75
有所,49,0.75
有所不同,44,1.0
有效,1125,1.0
有效期,899,0.25
有时,24,1.0
有时候,24,1.0
有望,423,1.0
有朝一日,32,0.5
有机,340,1.0
有毒,138,0.5
有没有,169,1.0
有用,933,0.5
有的,8,1.0
有的放矢,282,1.0
有的是,1126,1.0
有益,138,1.0
有着,361,1.0
有趣,140,0.75
有限,145,0.75
朋友,310,0.25
朋友们,310,0.5
服,952,0.25
服从,848,1.0
服务,1015,1.0
服务业,207,1.0
服务员,192,0.25
服务器,1127,1.0
服用,248,0.25
服装,106,1.0
服饰,106,1.0
朗诵,200,1.0
朗读,311,0.25
望,857,1.0
望见,53,0.25
望远镜,760,0.75
朝,844,1.0
朝三暮四,700,1.0
朝代,446,1.0
朝夕相处,346,1.0
朝气蓬勃,184,1.0
朝着,844,1.0
期,95,0.25
期中,204,0.75
期待,857,1.0
期望,857,1.0
期末,1008,0.25
期盼,857,1.0
期间,610,0.5
期限,899,0.25
朦胧,535,1.0
木偶,200,1.0
木匠,266,0.75
木头,666,1.0
木材,478,1.0
木板,312,1.0
未,127,0.75
未免,137,0.25
未必,128,0.5
未成年人,237,0.75
未来,390,1.0
未知数,157,0.75
未经,1128,1.0
末,81,1.0
末日,524,1.0
本,1129,1.0
本事,36,0.0
本人,223,1.0
本分,1130,1.0
本土,234,1.0
本地,234,1.0
本子,886,0.5
本性,377,0.25
本意,654,0.5
本期,95,1.0
本来,128,1.0
本着,489,0.5
本科,88,0.75
本能,377,0.75
本色,1130,0.75
本质,598,0.0
本身,617,1.0
本钱,1131,0.75
本领,36,0.75
朱红,341,1.0
朴实,304,1.0
朴素,304,1.0
朵,214,1.0
机会,627,1.0
机关,753,1.0
机制,30,0.75
机动,1132,0.5
机动车,330,1.0
机器,1000,0.75
机器人,1000,0.5
机场,840,0.25
机密,508,1.0
机智,261,0.5
机构,753,0.25
机械,1000,0.75
机灵,261,0.75
机票,108,0.25
机舱,840,0.5
机遇,627,1.0
杀,969,0.75
杀害,388,1.0
杀手,930,1.0
杀毒,1127,1.0
杂,1133,1.0
杂乱无章,64,1.0
杂交,478,0.5
杂志,199,0.75
杂技,200,1.0
权,277,1.0
权利,277,1.0
权力,277,1.0
权威,471,0.25
权益,277,1.0
权衡,968,1.0
杆,977,0.0
材料,653,0.25
村,309,0.75
村庄,309,0.75
杜绝,511,1.0
束,214,1.0
束缚,565,1.0
杠铃,289,0.0
条,419,1.0
条件,112,1.0
条例,467,0.5
条款,595,0.75
条约,595,0.75
来,84,0.75
来不及,3,1.0
来临,563,1.0
来信,445,1.0
来到,198,1.0
来历,402,0.0
来回,1064,0.5
来宾,500,0.75
来年,390,0.25
来往,575,0.0
来得及,181,0.0
来源,1134,1.0
来源于,333,0.75
来电,287,1.0
来自,333,0.75
来访,58,1.0
来龙去脉,720,1.0
杨树,826,1.0
杯,203,1.0
杯子,312,0.75
杰出,431,1.0
松,974,1.0
松弛,974,0.75
松树,826,1.0
松绑,974,1.0
板,1135,1.0
板块,209,1.0
极,144,1.0
极为,144,1.0
极其,144,1.0
极力,33,1.0
极度,144,1.0
极端,791,1.0
极限,998,1.0
构建,686,1.0
构思,687,0.75
构想,288,0.75
构成,357,0.0
构造,598,0.5
枕头,312,0.75
枚,214,1.0
果园,478,0.75
果实,826,1.0
果断,3,1.0
果树,478,0.75
果汁,76,1.0
果然,128,0.75
果真,128,0.5
果酱,76,1.0
枝,826,1.0
枢纽,1036,0.75
枣,76,1.0
枪,904,0.75
枪毙,388,1.0
枯燥,626,1.0
架,459,1.0
架势,813,1.0
架子,312,1.0
柏树,826,1.0
某,815,1.0
染,843,0.25
柔和,304,0.25
柔软,564,0.75
柜台,192,0.75
柜子,312,1.0
查,469,0.75
查出,469,0.75
查处,492,1.0
查找,981,1.0
查明,469,0.5
查看,125,0.25
查询,125,0.5
柱子,312,1.0
柳树,826,1.0
柿子,76,1.0
标,1136,1.0
标准,467,1.0
标志,759,1.0
标本,657,1.0
标榜,273,0.5
标示,759,0.75
标签,759,0.75
标致,1137,1.0
标语,809,0.25
标题,1016,1.0
栋,257,1.0
栋梁,1089,1.0
栏,1138,1.0
栏杆,312,1.0
栏目,276,1.0
树,826,1.0
树叶,826,1.0
树木,826,1.0
树林,205,1.0
树枝,826,1.0
树梢,826,1.0
树立,686,1.0
树荫,826,0.75
校园,1139,1.0
校长,267,1.0
株,826,1.0
样,813,0.25
样品,411,1.0
样子,813,1.0
样本,657,1.0
核,1140,1.0
核实,469,0.5
核对,469,0.5
核心,279,1.0
核桃,76,1.0
核武器,904,0.5
核电站,351,0.0
核能,351,0.0
根,214,1.0
根基,557,1.0
根据,489,1.0
根本,127,1.0
根治,511,0.25
根深蒂固,533,0.0
根源,663,1.0
格,1001,1.0
格外,144,1.0
格局,727,0.5
格式,1141,0.25
格格不入,976,1.0
栽,826,1.0
栽培,478,0.75
桂花,76,1.0
桃,826,0.75
桃树,826,1.0
桃花,826,0.75
框,1135,1.0
框架,1142,1.0
案件,107,1.0
桌子,312,1.0
桑拿,192,0.25
档,1143,1.0
档案,515,0.5
档次,247,0.25
桥,342,0.25
桥梁,1144,1.0
桩,1145,1.0
桶,358,1.0
梅花,826,0.75
梦,535,1.0
梦幻,535,1.0
梦想,535,0.25
梦见,543,0.75
梨,76,1.0
梯子,312,1.0
梳,679,0.0
梳子,666,1.0
梳理,285,0.5
检察,350,0.75
检查,469,0.5
检测,411,1.0
检讨,793,0.5
检验,411,1.0
棉,478,0.25
棉花,478,1.0
棋,121,1.0
棋子,987,1.0
棍,666,1.0
棍子,666,1.0
棒,444,1.0
棒球,289,1.0
棘手,220,1.0
森林,205,1.0
棱角,564,0.5
棵,826,1.0
棺材,591,1.0
椅子,312,1.0
植物,826,1.0
椰子,76,1.0
楷模,328,1.0
楼,312,1.0
楼上,40,1.0
楼下,40,1.0
楼房,257,1.0
楼梯,312,1.0
楼道,312,1.0
概况,402,1.0
概念,682,0.5
概括,285,1.0
概率,646,1.0
概论,199,1.0
榜样,328,1.0
榨,1146,0.0
槐树,826,1.0
槽,977,0.0
模仿,420,1.0
模型,227,0.25
模式,776,0.0
模拟,411,0.25
模样,813,1.0
模特儿,542,1.0
模糊,1147,0.0
模范,328,1.0
横,78,1.0
横七竖八,695,0.75
横向,786,1.0
橘子,76,1.0
橙汁,76,1.0
橡皮,886,0.75
橡胶,739,1.0
欠,177,1.0
欠条,16,1.0
欠缺,177,1.0
次,13,0.25
次数,380,1.0
次日,23,1.0
欢乐,953,0.75
欢呼,481,0.5
欢声笑语,869,1.0
欢快,953,1.0
欢聚,833,1.0
欢迎,481,0.75
欣喜,149,0.75
欣慰,149,0.75
欣欣向荣,184,1.0
欣赏,360,0.0
欲望,377,1.0
欺诈,450,1.0
欺负,153,1.0
欺骗,450,0.0
款式,106,1.0
款项,472,1.0
歇,414,0.75
歉意,149,1.0
歌,200,1.0
歌剧,200,1.0
歌咏,200,1.0
歌唱,200,1.0
歌声,200,1.0
歌手,200,1.0
歌星,542,0.75
歌曲,200,1.0
歌舞,200,1.0
歌词,200,1.0
歌迷,383,1.0
歌颂,819,0.0
止,1148,1.0
止咳,179,0.25
止步,1111,0.75
止血,734,0.25
正,1149,1.0
正义,246,1.0
正在,684,0.5
正好,543,0.75
正如,421,1.0
正宗,779,0.5
正常,982,0.75
正式,684,0.25
正当,834,1.0
正是,499,0.25
正版,777,0.0
正直,586,0.0
正确,821,1.0
正能量,725,1.0
正规,834,0.75
正视,793,0.0
正面,495,1.0
此,109,0.5
此事,213,0.0
此刻,14,0.75
此前,81,0.5
此后,130,1.0
此处,80,0.5
此外,39,1.0
此时,14,0.75
此次,81,0.5
此致,60,0.5
此起彼伏,1150,1.0
步,710,1.0
步伐,710,1.0
步入,891,1.0
步行,1151,0.75
步骤,1152,1.0
武力,191,0.5
武器,904,1.0
武术,289,1.0
武装,608,0.5
歧视,153,1.0
歪,662,0.0
歪曲,932,0.5
歹徒,388,0.5
死,969,0.0
死亡,222,1.0
死心,1091,1.0
死心塌地,1091,0.75
歼灭,502,1.0
残,1146,1.0
残忍,186,1.0
残留,1146,1.0
残疾,208,0.75
残疾人,208,0.75
残缺,1058,1.0
残酷,186,1.0
殴打,388,1.0
段,419,1.0
段落,242,0.75
殷勤,366,1.0
殿堂,487,0.25
毁,521,0.5
毁坏,521,0.25
毁灭,524,1.0
毅力,514,1.0
毅然,3,0.75
母,944,1.0
母亲,27,1.0
母女,27,1.0
母子,27,0.75
母鸡,401,1.0
每,1153,1.0
每当,41,1.0
每逢,245,1.0
毒,1154,1.0
毒品,450,1.0
比,147,1.0
比不上,147,1.0
比例,380,1.0
比分,746,1.0
比喻,18,0.75
比如,128,0.25
比如说,128,0.5
比方,281,0.5
比比皆是,292,0.75
比试,121,0.0
比赛,203,1.0
比起,147,1.0
比较,144,1.0
比重,380,1.0
毕业,88,1.0
毕业生,88,1.0
毕竟,128,1.0
毛,1155,1.0
毛巾,106,1.0
毛病,429,1.0
毛笔,886,0.75
毛衣,106,1.0
毫不,127,1.0
毫不犹豫,3,1.0
毫升,358,1.0
毫无,127,0.75
毫米,358,0.75
毯子,106,1.0
民主,246,1.0
民众,383,1.0
民俗,308,1.0
民办,594,0.25
民工,374,0.75
民意,881,0.75
民族,265,0.0
民歌,200,1.0
民用,197,0.75
民警,350,1.0
民间,1156,1.0
气,730,0.25
气体,331,0.75
气候,126,1.0
气势,902,0.25
气味,856,1.0
气息,856,0.75
气愤,149,1.0
气氛,1031,0.0
气泡,644,0.5
气派,902,0.25
气温,126,1.0
气球,1002,1.0
气管,372,1.0
气象,760,0.5
气质,375,0.75
气馁,149,0.75
气魄,514,1.0
氛围,1031,0.0
氧,847,0.75
氧气,847,0.75
水,896,0.75
水产品,478,1.0
水准,375,0.0
水分,847,1.0
水利,518,0.75
水域,540,0.75
水壶,106,1.0
水平,375,0.0
水库,342,0.75
水手,540,0.5
水晶,962,1.0
水果,76,1.0
水槽,629,0.25
水泥,739,1.0
水涨船高,83,1.0
水温,126,1.0
水源,896,1.0
水灵灵,225,0.5
水灾,766,1.0
水稻,478,0.75
水管,977,0.75
水落石出,936,0.75
水货,995,1.0
水面,540,0.75
水龙头,629,0.0
永不,61,1.0
永久,61,1.0
永恒,61,0.75
永远,61,1.0
汁,76,1.0
求,981,1.0
求助,287,0.75
求医,230,1.0
求婚,453,1.0
求学,88,1.0
求救,765,1.0
求职,118,1.0
求证,1027,0.75
汇,645,0.75
汇合,645,1.0
汇报,93,0.75
汇款,16,0.75
汇率,384,1.0
汇聚,645,1.0
汇集,645,1.0
汉字,242,1.0
汉语,242,1.0
汗,814,1.0
汗水,814,1.0
江,342,0.75
池塘,205,0.75
池子,811,0.75
污染,331,0.5
污水,896,0.75
污秽,862,0.25
汤,76,1.0
汤圆,76,1.0
汪洋,1157,1.0
汹涌,726,0.25
汽水,76,1.0
汽油,730,0.25
汽车,330,1.0
沉,853,1.0
沉思,15,0.5
沉浸,154,0.25
沉淀,644,0.75
沉甸甸,678,1.0
沉着,395,1.0
沉稳,304,1.0
沉迷,103,0.75
沉重,143,0.25
沉闷,626,1.0
沉默,15,1.0
沏,100,0.5
沐浴露,738,1.0
沙发,312,1.0
沙子,889,0.75
沙滩,540,0.5
沙漠,205,1.0
沙龙,1158,1.0
沟,342,1.0
沟通,336,0.25
没,127,1.0
没事儿,174,0.75
没什么,168,0.5
没关系,174,0.75
没准儿,128,1.0
没劲,215,0.0
没完没了,24,0.25
没想到,128,0.75
没意思,168,0.0
没收,492,1.0
没有,127,1.0
没法儿,423,0.25
没用,168,0.0
没落,524,1.0
没说的,174,0.75
没辙,22,0.25
没错,174,0.5
沧桑,771,1.0
沮丧,149,1.0
河,342,0.75
河流,205,0.75
河畔,1159,1.0
沸沸扬扬,187,1.0
沸腾,726,0.5
油,730,0.25
油画,233,1.0
治,511,0.25
治学,265,0.75
治安,350,1.0
治愈,244,1.0
治理,801,0.75
治疗,230,0.25
治病,230,1.0
沼泽,205,1.0
沽名钓誉,757,0.0
沾,843,0.25
沾光,1160,1.0
沿,29,0.5
沿岸,540,0.5
沿海,29,0.25
沿着,844,0.5
沿线,744,0.75
沿途,59,1.0
泄,1093,0.5
泄密,508,1.0
泄气,149,1.0
泄漏,508,0.5
泄露,508,1.0
泉,342,0.75
法,1161,1.0
法制,467,0.25
法官,107,1.0
法庭,107,1.0
法律,467,0.75
法规,467,0.75
法语,242,1.0
法院,107,1.0
泛滥,1042,1.0
泡,100,1.0
泡沫,928,0.5
波动,517,0.25
波及,769,1.0
波折,28,0.25
波浪,1107,1.0
波涛,1107,1.0
波澜,1107,1.0
泥,889,0.75
泥土,889,0.75
泥潭,551,0.5
注,408,1.0
注入,1020,0.75
注册,596,0.25
注定,141,1.0
注射,248,0.25
注意,4,1.0
注视,931,0.5
注重,196,1.0
泪,814,1.0
泪水,814,1.0
泰斗,552,1.0
泻,1093,0.5
泼,843,0.25
泼冷水,651,1.0
洁净,637,0.75
洋,1162,1.0
洋溢,558,0.75
洒,843,0.75
洗,100,0.75
洗手间,312,1.0
洗涤剂,738,1.0
洗澡,101,0.0
洗礼,771,1.0
洗衣机,629,1.0
洗衣粉,76,0.0
洞,342,0.5
津津有味,134,1.0
津贴,435,1.0
洪亮,66,1.0
洪水,766,1.0
活,482,1.0
活儿,482,1.0
活力,302,0.5
活动,914,1.0
活期,16,0.25
活泼,304,0.5
活该,215,0.25
活跃,1163,1.0
洽谈,336,1.0
派,1164,1.0
派出,198,1.0
派别,265,0.75
派遣,89,0.75
流,1119,0.25
流传,1042,0.0
流入,573,1.0
流利,242,1.0
流动,573,1.0
流向,573,1.0
流域,342,0.75
流失,573,0.75
流感,244,1.0
流氓,549,1.0
流水,1119,0.25
流泪,814,1.0
流浪,946,0.25
流淌,558,0.0
流畅,251,1.0
流程,1152,1.0
流血,814,1.0
流行,1042,0.0
流转,890,1.0
流通,1036,0.25
流量,515,0.0
流露,558,0.75
浅,775,0.0
浇,100,1.0
测,411,1.0
测定,411,1.0
测算,451,1.0
测试,411,1.0
测量,411,1.0
测验,411,0.25
浏览,125,1.0
浏览器,125,0.5
浑身,217,1.0
浓,856,0.25
浓厚,856,0.5
浓缩,644,0.75
浓郁,856,0.5
浓重,856,0.5
浩劫,766,1.0
浪,1107,1.0
浪漫,304,0.0
浪费,1165,1.0
浮,853,1.0
浮力,644,0.0
浮现,99,1.0
浮躁,869,0.25
浴室,312,1.0
海,342,0.5
海关,575,1.0
海内外,234,1.0
海军,608,1.0
海啸,766,1.0
海域,540,0.75
海外,234,1.0
海岸,540,0.5
海峡,342,0.5
海底,540,0.5
海报,589,1.0
海拔,205,1.0
海水,540,0.5
海洋,540,0.75
海浪,540,0.5
海湾,540,0.5
海滨,540,0.5
海滩,540,0.5
海盗,549,0.0
海绵,962,0.5
海藻,962,0.5
海边,540,0.5
海运,1036,1.0
海量,515,0.75
海面,540,0.75
海鲜,76,1.0
浸泡,100,1.0
涂,843,0.5
消,1096,1.0
消化,851,1.0
消失,170,0.25
消息,187,0.75
消极,173,0.5
消毒,637,0.75
消沉,149,0.75
消灭,502,1.0
消耗,1165,1.0
消费,486,0.0
消费者,383,1.0
消遣,529,0.0
消防,350,1.0
消除,566,1.0
涉及,769,0.75
涉嫌,450,1.0
涌,1119,0.25
涌入,573,1.0
涌现,99,1.0
涝,766,1.0
润,291,1.0
涨,83,1.0
涨价,415,1.0
涮,76,1.0
液体,644,0.0
液晶,559,1.0
涵义,682,0.75
涵盖,541,0.5
淀粉,76,1.0
淋,100,1.0
淌,814,0.5
淘,691,0.5
淘气,525,0.75
淘汰,1166,1.0
淡,856,0.0
淡化,1167,1.0
淡季,579,1.0
深,250,0.0
深信,409,1.0
深入,702,0.75
深入人心,1121,0.25
深切,366,0.0
深刻,611,0.25
深化,430,1.0
深厚,557,0.75
深受,802,1.0
深处,992,0.25
深夜,23,1.0
深奥,140,1.0
深度,702,0.75
深思,968,1.0
深情,366,0.0
深深,1052,0.75
深远,965,0.0
混,1090,1.0
混乱,64,1.0
混凝土,889,0.0
混合,1090,1.0
混浊,644,1.0
混淆,932,0.75
淹,521,0.5
添,715,1.0
添加,715,1.0
清,1168,1.0
清凉,126,0.5
清单,576,0.75
清新,304,0.0
清明,245,1.0
清明节,245,1.0
清晨,23,1.0
清晰,611,1.0
清楚,611,0.75
清洁,637,0.5
清洁工,306,1.0
清洗,637,1.0
清淡,856,0.25
清理,801,0.0
清真寺,487,1.0
清脆,66,1.0
清醒,803,0.5
清除,566,0.5
清静,953,0.25
渊源,620,0.0
渐渐,684,0.0
渔民,540,0.5
渔船,540,0.5
渗,843,0.75
渗透,702,0.25
渠道,209,0.75
渡,1169,1.0
渡过,1012,0.75
渣子,889,0.75
温习,311,0.75
温和,241,0.75
温室,331,0.25
温度,126,1.0
温度计,1074,1.0
温暖,126,0.5
温柔,304,1.0
温泉,192,0.0
温馨,367,0.0
港,1036,1.0
港口,1036,1.0
渴,876,1.0
渴望,857,1.0
游,425,1.0
游人,487,0.0
游客,383,0.75
游戏,1002,0.0
游戏机,559,1.0
游泳,289,1.0
游泳池,437,1.0
游玩,425,1.0
游船,540,0.5
游行,1038,1.0
游览,425,1.0
渺小,176,1.0
湖,342,0.75
湖泊,205,0.75
湿,1170,0.0
湿度,126,1.0
湿润,126,1.0
溅,843,0.75
源于,333,0.75
源头,719,0.25
源泉,719,0.25
源源不断,863,1.0
溜,708,0.5
溜达,254,0.75
溢,1119,0.25
溶解,644,1.0
滋味,856,1.0
滋润,564,0.75
滑,1170,0.75
滑冰,289,1.0
滑梯,1002,1.0
滑稽,140,0.75
滑雪,289,1.0
滔滔不绝,69,1.0
滚,708,1.0
滚动,117,1.0
滞后,177,1.0
滞留,541,0.25
满,1171,1.0
满怀,490,1.0
满意,1092,1.0
满足,1172,1.0
滥用,483,0.75
滨海,540,0.5
滴,843,0.75
漂,853,1.0
漂亮,304,0.0
漆,665,1.0
漏,544,0.75
漏洞,429,1.0
演,94,0.75
演习,1095,0.75
演出,200,1.0
演变,347,0.5
演员,200,1.0
演唱,200,1.0
演唱会,200,1.0
演奏,200,1.0
演戏,200,1.0
演技,94,0.75
演播室,276,1.0
演示,411,0.25
演练,1095,1.0
演绎,99,0.75
演艺圈,542,1.0
演讲,412,0.25
演说,412,0.25
漠然,15,1.0
漫,1119,0.75
漫游,425,0.75
漫画,233,0.25
漫长,262,0.0
潇洒,304,0.25
潜力,796,0.25
潜在,945,1.0
潜水,425,0.25
潜移默化,850,0.5
潜能,36,1.0
潜艇,540,0.5
潦草,1173,0.25
潮,607,0.5
潮流,1037,1.0
潮湿,126,1.0
澄清,526,0.0
激光,680,0.25
激动,149,1.0
激励,849,1.0
激化,320,1.0
激发,699,0.75
激情,302,0.0
激活,699,0.75
激烈,321,0.75
激素,372,1.0
激起,699,0.75
瀑布,205,1.0
灌,843,0.5
灌溉,478,1.0
灌输,1023,0.75
火,726,0.75
火候,669,1.0
火山,628,1.0
火暴,726,0.75
火柴,886,0.5
火灾,766,0.75
火炬,444,1.0
火热,726,0.75
火焰,1174,0.75
火箭,760,0.75
火腿,76,1.0
火花,1174,0.75
火药,904,1.0
火车,108,1.0
火辣辣,1175,1.0
火速,3,1.0
火锅,76,1.0
灭,502,1.0
灭亡,524,1.0
灭绝,524,1.0
灯,439,0.5
灯光,362,0.25
灯泡,629,0.25
灯笼,439,1.0
灰,341,1.0
灰尘,331,0.25
灰心,149,1.0
灰色,341,1.0
灵,400,0.25
灵巧,261,0.75
灵感,687,0.5
灵敏,870,1.0
灵机一动,3,1.0
灵活,870,0.5
灵通,1176,1.0
灵魂,1177,0.5
灼热,126,0.75
灾,766,1.0
灾区,703,0.0
灾害,766,1.0
灾难,766,1.0
灿烂,362,1.0
炉子,312,0.75
炉灶,629,0.25
炎热,126,1.0
炎症,244,0.75
炒,100,1.0
炒作,530,0.75
炒股,537,0.5
炖,76,1.0
炫耀,757,1.0
炭,1178,0.75
炮,904,0.75
炸,100,1.0
炸弹,904,1.0
炸药,904,1.0
点,1179,1.0
点击率,1180,1.0
点名,1181,1.0
点头,15,0.5
点子,1179,1.0
点心,76,1.0
点火,1174,0.5
点燃,1174,0.75
点缀,1083,1.0
点评,1084,1.0
炼,618,0.25
烂,662,0.75
烈士,591,1.0
烘干,100,0.75
烘托,1083,1.0
烟,439,0.75
烟囱,977,0.25
烟火,439,1.0
烟花,439,1.0
烤,76,1.0
烤肉,76,1.0
烤鸭,76,1.0
烦,179,0.75
烦恼,54,0.5
烦躁,149,1.0
烦闷,149,0.75
烧,100,1.0
烧毁,521,0.25
烧烤,76,1.0
烫,100,1.0
热,726,0.5
热带,540,0.5
热心,938,1.0
热情,606,0.75
热气,100,0.0
热气球,1002,1.0
热水,100,1.0
热水器,629,1.0
热潮,607,0.75
热点,363,1.0
热烈,366,0.0
热爱,103,1.0
热线,287,1.0
热腾腾,76,1.0
热衷,103,1.0
热量,847,1.0
热门,278,1.0
热闹,869,1.0
烹调,76,1.0
焊,977,0.25
焕发,99,0.0
焚烧,1174,0.5
焦,1178,0.75
焦急,149,1.0
焦点,363,1.0
焦虑,149,1.0
焦距,883,1.0
焦躁,149,1.0
焰火,439,1.0
然后,130,1.0
然而,39,1.0
煎,76,0.0
煤,730,0.25
煤气,730,0.25
煤炭,730,0.75
煤矿,730,0.75
照,883,1.0
照例,639,0.75
照办,159,1.0
照常,639,1.0
照料,456,1.0
照明,629,0.25
照样,354,1.0
照片,883,1.0
照相,883,1.0
照耀,362,1.0
照顾,456,1.0
煮,76,0.25
煲,100,1.0
煽动,1038,0.5
熄火,642,1.0
熊,401,1.0
熏,100,1.0
熏陶,850,0.75
熙熙攘攘,869,1.0
熟,100,0.75
熟人,310,1.0
熟悉,949,1.0
熟练,949,0.75
熬,100,1.0
熬夜,545,1.0
燃放,439,1.0
燃料,730,0.25
燃气,730,0.25
燃油,730,0.25
燃烧,1174,1.0
燕子,401,1.0
爆,904,0.25
爆冷门,659,0.25
爆发,997,0.0
爆满,1182,1.0
爆炸,904,0.5
爆竹,439,1.0
爪子,217,1.0
爬,708,0.5
爬山,425,0.25
爱,864,0.0
爱不释手,154,0.75
爱人,27,1.0
爱国,246,1.0
爱好,226,1.0
爱心,294,1.0
爱情,453,0.0
爱惜,822,1.0
爱护,456,0.75
爱理不理,167,1.0
爱面子,525,1.0
爵士,1183,1.0
父亲,27,1.0
父女,27,0.75
父子,27,1.0
父母,27,1.0
爷爷,27,1.0
爸,27,1.0
爸爸,27,1.0
爹,27,1.0
爽,953,1.0
爽快,953,1.0
片,214,1.0
片子,94,1.0
片段,94,0.5
片面,21,0.5
版,777,0.5
牌,190,0.5
牌子,809,0.25
牌照,1055,1.0
牙,705,0.25
牙刷,106,0.75
牙膏,738,1.0
牙齿,217,1.0
牛,401,1.0
牛仔裤,106,1.0
牛奶,76,1.0
牡丹,826,0.75
牢,557,0.75
牢固,557,1.0
牢牢,1061,1.0
牢记,774,0.25
牧场,478,0.5
牧民,383,0.5
物业,257,1.0
物价,384,0.25
物体,77,0.0
物品,871,1.0
物流,1036,1.0
物证,526,0.75
物质,77,0.0
物资,871,0.75
牲畜,478,0.75
牵,571,1.0
牵制,1063,0.5
牵头,338,0.25
牵扯,769,1.0
牵挂,872,1.0
牵涉,769,1.0
特,1184,1.0
特产,355,1.0
特价,432,1.0
特例,281,1.0
特别,1184,1.0
特制,697,0.5
特地,35,0.75
特大,766,1.0
特定,111,0.25
特征,598,1.0
特快,108,1.0
特性,598,1.0
特意,35,0.75
特有,433,0.75
特权,277,1.0
特殊,433,0.25
特点,429,1.0
特色,620,0.25
特质,598,0.0
特邀,474,1.0
特长,36,0.5
牺牲,399,1.0
犯,970,0.75
犯愁,54,1.0
犯罪,450,1.0
犯规,746,1.0
状元,1185,1.0
状况,727,1.0
状态,727,1.0
犹如,421,1.0
犹豫,149,0.75
犹豫不决,150,0.75
狂,1186,1.0
狂欢,1186,1.0
狂欢节,245,1.0
狂热,103,1.0
狗,401,1.0
狠,120,0.25
狡猾,186,1.0
独,755,1.0
独一无二,433,0.5
独唱,200,1.0
独家,404,1.0
独特,433,0.0
独立,1043,1.0
独立自主,1043,1.0
独自,755,1.0
独身,755,1.0
狭小,250,1.0
狭窄,250,1.0
狭隘,186,0.25
狮子,401,1.0
狼,401,1.0
狼狈,149,1.0
猎人,930,1.0
猎犬,401,1.0
猖狂,186,1.0
猛,649,0.0
猛烈,649,1.0
猛然,3,0.75
猜,1066,0.0
猜想,451,1.0
猜测,451,1.0
猜谜,121,0.0
猩猩,401,1.0
猪,401,1.0
猫,401,1.0
献,399,0.25
献血,294,1.0
猴,401,1.0
玄,864,0.0
玄机,936,1.0
率,646,1.0
率先,684,0.25
率领,58,1.0
玉,962,0.75
玉米,478,0.5
王,67,1.0
王后,585,1.0
王国,1003,1.0
王子,585,1.0
王牌,190,0.5
玩儿,254,1.0
玩具,1002,0.25
玩意儿,549,0.0
玩耍,254,1.0
